lims_pedon_id,user_pedon_id,LRR,MLRA,approved_indicators_present,number_approved_indicators_present,has_at_least_one_approved_indicator_present,number_applicable_priority_indicators,number_not_demonstrated,number_insufficient_information,all_applicable_indicators_insufficient_information,interpretation,likely_neon_site_code,areasymbol,mukey,musym,muname,nasis_taxon_name,nasis_taxonomy,match_confidence,match_evidence,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,ssurgo_hydric_rating,high_confidence_ssurgo_match,ssurgo_hydric_yes,ssurgo_hydric_no,field_indicator_present,has_explicit_negative_morphology_evidence,complete_priority_indicator_evaluation,evidence_class,core_reference_cohort,conflict_flag
37397,S2017TX497058,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.,CLBJ,TX497,3054446.0,WeD,"Duffau-Weatherford complex, 3 to 8 percent slopes",Duffau,"Fine-loamy, siliceous, superactive, thermic Udic Haplustalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27215900.0,Duffau,48.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37398,S2017TX497059,J,84B,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,CLBJ,TX497,373699.0,VeC,"Venus loam, 3 to 8 percent slopes",Wise,"Coarse-loamy, siliceous, superactive, thermic Udic Haplustepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37473,S2017ND093001,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Zahl,"Fine-loamy, mixed, superactive, frigid Typic Calciustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27719277.0,Zahl,54.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37474,S2017ND093004,F,55B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2581364.0,G273B,"Sioux-Arvilla complex, 2 to 6 percent slopes",Sioux,"Sandy or sandy-skeletal, mixed, superactive, frigid Entic Hapludolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27720215.0,Sioux,55.0,Yes,Excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37475,S2017ND093007,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Williams,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37476,S2017ND093010,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566844.0,C165F,"Zahl-Max-Parnell complex, 0 to 35 percent slopes",Grail,"Fine, smectitic, frigid Vertic Argiustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37477,S2017ND093011,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566829.0,C132C,"Williams-Zahl-Zahill complex, 6 to 9 percent slopes",Bowbells,"Fine-loamy, mixed, superactive, frigid Pachic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27720412.0,Bowbells,9.0,No ,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37478,S2017ND093014,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Arnegard,"Fine-loamy, mixed, superactive, frigid Pachic Haplustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37479,S2017ND093016,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Bowbells,"Fine-loamy, mixed, superactive, frigid Pachic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27719280.0,Bowbells,18.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37480,S2017ND093020,F,55B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2581321.0,G143C,"Barnes-Buse-Langhei loams, 6 to 9 percent slopes",Aastad,"Fine-loamy, mixed, superactive, frigid Pachic Argiudolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37481,S2017ND093022,F,53B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,3312341.0,C24A,"Parnell silty clay loam, 0 to 1 percent slopes, Missouri Coteau",Badger,"Fine, smectitic, frigid Vertic Argiaquolls",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,27720308.0,Parnell,64.0,Yes,Very poorly drained,Yes,2; 3,yes,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37482,S2017ND093023,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Williams,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37483,S2017ND093027,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Bowbells,"Fine-loamy, superactive, frigid Pachic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27719280.0,Bowbells,18.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37484,S2017ND093029,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2566846.0,C156F,"Zahl-Max-Bowbells loams, 6 to 35 percent slopes",Grail,"Fine, smectitic, nonacid, frigid Pachic Vertic Argiustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37485,S2017ND093030,F,55B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,2581363.0,G273A,"Sioux-Arvilla complex, 0 to 2 percent slopes",Renshaw,"Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid Calcic Hapludolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37486,S2017ND093063,F,53B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,DCFS,ND093,3312341.0,C24A,"Parnell silty clay loam, 0 to 1 percent slopes, Missouri Coteau",Parnell,"Fine, smectitic, frigid Vertic Argiaquolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27720308.0,Parnell,64.0,Yes,Very poorly drained,Yes,2; 3,yes,True,True,False,False,True,False,SSURGO_POSITIVE_MORPH_NOT_DEMONSTRATED,False,False
37515,S2017VA043001,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516525.0,21B,"Lakin loamy sand, 3 to 8 percent slopes",Thurmont,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludults",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37516,S2017VA043002,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516549.0,38B,"Poplimento-Webbtown complex, 3 to 8 percent slopes",Poplimento,"Mixed, subactive, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336632.0,Poplimento,45.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37517,S2017VA043005,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516532.0,26C,"Monongahela-Braddock complex, 8 to 15 percent slopes",Monongahela,"Fine-loamy, mixed, semiactive, mesic Typic Fragiudults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336619.0,Monongahela,40.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37518,S2017VA043006,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516531.0,26B,"Monongahela-Braddock complex, 3 to 8 percent slopes",Braddock,"Fine, mixed, semiactive, mesic Typic Hapludults",HIGH,Multiple exact-name components; unique best taxonomic agreement selected.,27336617.0,Monongahela,45.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37519,S2017VA043008,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516574.0,55D,"Udults-Udalfs association, 15 to 45 percent slopes",Poplimento,"Fine, mixed, subactive, mesic Ultic Hapludalfs",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37520,S2017VA043010,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516569.0,50B,"Thurmont gravelly loam, 3 to 8 percent slopes",Thurmont,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336652.0,Thurmont,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37521,S2017VA043011,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516570.0,51B,"Timberville silt loam, 0 to 7 percent slopes, frequently flooded",Timberville,"Fine, mixed, active, mesic Typic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336680.0,Timberville,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37522,S2017VA043012,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516569.0,50B,"Thurmont gravelly loam, 3 to 8 percent slopes",Thurmont,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336652.0,Thurmont,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37523,S2017VA043015,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516571.0,52B,"Udipsamments, 0 to 8 percent slopes",Chagrin,"Fine-loamy, mixed, active, mesic Dystric Fluventic Eutrudepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37524,S2017VA043016,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516568.0,49B,"Thurmont loam, 3 to 8 percent slopes",Thurmont,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336651.0,Thurmont,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37525,S2017VA043017,S,147,,0,False,10,0,10,True,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516574.0,55D,"Udults-Udalfs association, 15 to 45 percent slopes",udults,,EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336655.0,Udults,50.0,Yes,Well drained,No,,no,True,False,True,False,False,False,SSURGO_NEGATIVE_MORPH_INSUFFICIENT,False,False
37526,S2017VA043019,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516509.0,10,Chagrin soils,Chagrin,"Fine-loamy, mixed, active, mesic Dystric Fluventic Eutrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336596.0,Chagrin,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37527,S2017VA043020,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516553.0,39B,"Poplimento-Webbtown complex, rocky, 3 to 8 percent slopes",Webbtown,"Loamy-skeletal, mixed, semiactive, mesic Ruptic-Alfic Eutrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336637.0,Webbtown,35.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37528,S2017VA043031,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516544.0,35B,"Poplimento silt loam, 3 to 8 percent slopes",Poplimento,"Fine, mixed, subactive, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336570.0,Poplimento,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37529,S2017VA043032,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,BLAN,VA043,516544.0,35B,"Poplimento silt loam, 3 to 8 percent slopes",Poplimento,"Fine, mixed, subactive, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27336570.0,Poplimento,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37530,S2017MA027005,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Montauk,"Loamy-skeletal, mixed, active, mesic Oxyaquic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355439.0,Montauk,40.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37531,S2017MA027006,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278711.0,915E,"Montauk-Canton association, 15 to 35 percent slopes, extremely stony",Canton,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355434.0,Canton,40.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37532,S2017MA027017,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Montauk,"Coarse-loamy, mixed, active, mesic Oxyaquic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355439.0,Montauk,40.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37533,S2017MA027022,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278601.0,253C,"Hinckley loamy sand, 8 to 15 percent slopes",Windsor,"Mixed, mesic Typic Udipsamments",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355458.0,Windsor,5.0,No ,Excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37534,S2017MA027030,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278603.0,253E,"Hinckley loamy sand, 25 to 35 percent slopes",Hinckley,"Sandy-skeletal, mixed, mesic Typic Udorthents",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355472.0,Hinckley,85.0,Yes,Excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37535,S2017MA027031,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278600.0,253B,"Hinckley loamy sand, 3 to 8 percent slopes",Agawam,"Coarse-loamy over sandy or sandy-skeletal, mixed, active, mesic Typic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355453.0,Agawam,2.0,No ,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37536,S2017MA027058,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278711.0,915E,"Montauk-Canton association, 15 to 35 percent slopes, extremely stony",Montauk,"Coarse-loamy, mixed, active, mesic Oxyaquic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355437.0,Montauk,45.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37567,S2017CA039001,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Friant,"Loamy, mixed, superactive, thermic Lithic Haploxerolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37568,S2017CA039002,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Kernville,"Sandy-skeletal, mixed, thermic Entic Haploxerolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37569,S2017CA039003,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Tunis,"Loamy, mixed, superactive, thermic, shallow Typic Haploxerolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37570,S2017CA039004,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Ahwahnee,"Coarse-loamy, mixed, active, thermic Mollic Haploxeralfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26430877.0,Ahwahnee,36.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37571,S2017CA039005,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463321.0,ArF,"Ahwahnee and Vista very rocky coarse sandy loams, 30 to 75 percent slopes",Ahwahnee,"Coarse-loamy, mixed, active, thermic Mollic Haploxeralfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26430896.0,Ahwahnee,26.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37572,S2017CA039006,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Vista,"Sandy, mixed, thermic Entic Humixerepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26430878.0,Vista,34.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37573,S2017CA039007,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Vista,"Mixed, thermic Typic Xeropsamments",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26430878.0,Vista,34.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37574,S2017CA039008,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Vista,"Mixed, thermic Typic Xeropsamments",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26430878.0,Vista,34.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37575,S2017CA039009,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463321.0,ArF,"Ahwahnee and Vista very rocky coarse sandy loams, 30 to 75 percent slopes",Kernville,"Mixed, thermic, shallow Typic Xeropsamments",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37576,S2017CA039010,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SJER,CA651,463318.0,AeD,"Ahwahnee and Vista rocky coarse sandy loams, 8 to 30 percent slopes",Feethill,"Fine-loamy, mixed, superactive, thermic Typic Argixerolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37625,S2017MA027001,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Canton,"Loamy-skeletal over sandy or sandy-skeletal, mixed, superactive, mesic Typic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355441.0,Canton,25.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37626,S2017MA027008,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Sutton,"Coarse-loamy, mixed, superactive, mesic Aquic Dystrudepts",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37627,S2017MA027018,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Scituate,"Coarse-loamy, mixed, active, mesic Aquic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355440.0,Scituate,30.0,Yes,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37628,S2017MA027021,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,3045270.0,58A,"Catden and Natchaug mucks, 0 to 2 percent slopes",Sudbury,"Sandy-skeletal, mixed, mesic Oxyaquic Udorthents",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37629,S2017MA027024,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Freetown,"Dysic, mesic Typic Haplosaprists",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37630,S2017MA027027,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Leicester,"Loamy-skeletal, mixed, superactive, nonacid, mesic Typic Humaquepts",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37631,S2017MA027029,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Canton,"Sandy-skeletal, mixed, mesic Typic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355441.0,Canton,25.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37632,S2017MA027059,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278713.0,918B,"Ridgebury-Whitman association, 0 to 8 percent slopes, extremely stony",Newfields,"Coarse-loamy over sandy or sandy-skeletal, mixed, active, mesic Oxyaquic Dystrudepts",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,27355530.0,Woodbridge,10.0,No ,Moderately well drained,No,,no,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37633,S2017MA027013,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278717.0,926C,"Charlton-Chatfield association, 3 to 15 percent slopes, extremely stony",Chatfield,"Loamy-skeletal, mixed, superactive, mesic Typic Dystrudepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27355333.0,Chatfield,20.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
37634,S2017MA027011,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,HARV,MA614,278718.0,927C,"Montauk-Scituate-Canton association, 3 to 15 percent slopes, extremely stony",Newfields,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Aquic Dystrudepts",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
37645,S2017WA011001,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.,ABBY,WA011,71974.0,CnD,"Cinebar silt loam, 8 to 20 percent slopes",Cinebar,"Medial, mixed, mesic Humic Haploxerands",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26506821.0,Cinebar,100.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
