lims_pedon_id,user_pedon_id,latitude,longitude,areasymbol,mukey,musym,muname,likely_neon_site_code,lab_proj_name,submit_proj_name,nasis_taxon_name,nasis_taxonomy,candidate_component_count,candidate_components,match_confidence,match_evidence,alternatives_rejected,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_taxorder,selected_taxsuborder,selected_taxgrtgroup,selected_taxsubgrp,selected_taxpartsize,selected_localphase,selected_otherph,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,selected_hydric_criteria_keys
39472,S2018AK185120,68.635653,-149.653307,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TP_ Gelaquept,"Loamy-skeletal, mixed, superactive, acid Typic Cryaquepts",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
39473,S2018AK185122,68.6368436,-149.3566527,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TS_Aquorthel,"Coarse-gypseous, mixed, superactive, acid Typic Aquorthels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39474,S2018AK185123,68.615128,-149.330614,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TC_ Haplogelept,"Loamy-skeletal, superactive Typic Haplogelepts",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,"E45-Arctic rock outcrop and rubbleland (26846722): weaker name/taxonomy score 8.1; E45-Arctic scrub-sedge-gravelly frozen till slopes (26846720): weaker name/taxonomy score -12.3; E45-Arctic sedge-organic drainageways, frozen (26846717): weaker name/taxonomy score -12.8; E45-Arctic tussock-gravelly frozen till slopes (26846719): weaker name/taxonomy score -29.5; E45-Arctic scrub-gravelly low flood plains (26846718): weaker name/taxonomy score -31.2; E45-Arctic scrub-organic frozen mounds (26846721): weaker name/taxonomy score -31.9",26846716,E45-Arctic dwarf scrub-gravelly till slopes,12,Yes,Inceptisols,Gelepts,Haplogelepts,Typic Haplogelepts,loamy-skeletal,,MASTER,Well drained,No,,
39475,S2018AK185128,68.563715,-149.495428,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TD_Historthel,"Loamy-skeletal, superactive, acid Typic Historthels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39476,S2018AK185131,68.59999883,-149.5010235,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,SS_Aquiturbels,"Coarse-silty, mixed, superactive, acid Glacic Aquiturbels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39477,S2018AK185132,68.565693,-149.508239,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TD_Gelaquepts,"Loamy-skeletal, mixed, superactive, acid Typic Gelaquepts",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39478,S2018AK185135,68.576359,-149.513909,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,SS_Aquiturbels,"Fine-silty, mixed, superactive, acid Typic Aquiturbels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39479,S2018AK185136,68.564168,-149.522807,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TD_Aquorthels,"Loamy-skeletal, mixed, superactive, acid Typic Aquorthels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,"E45-Arctic rock outcrop and rubbleland (26846722): weaker name/taxonomy score 8.2; E45-Arctic sedge-organic drainageways, frozen (26846717): weaker name/taxonomy score 7.4; E45-Arctic scrub-organic frozen mounds (26846721): weaker name/taxonomy score -10.4; E45-Arctic dwarf scrub-gravelly till slopes (26846716): weaker name/taxonomy score -11.2; E45-Arctic tussock-gravelly frozen till slopes (26846719): weaker name/taxonomy score -11.7; E45-Arctic scrub-gravelly low flood plains (26846718): weaker name/taxonomy score -31.1",26846720,E45-Arctic scrub-sedge-gravelly frozen till slopes,18,Yes,Gelisols,Orthels,Aquorthels,Typic Aquorthels,loamy-skeletal,,MASTER,Poorly drained,Yes,2,6050008
39480,S2018AK185171,68.5998796,-149.510566,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,SS_Aquorthel,"Coarse-silty, mixed, superactive, acid Typic Aquorthels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39481,S2018AK185172,68.618738,-149.339989,AK739,3375522,E45H2,Arctic Foothills-Arctic Upland-Glaciated Hills and Plains,TOOL,C2019USAK016,Site_C NEON_1_TOOL,TS_Histoturbels,"Superactive, acid Typic Histoturbels",7.0,"E45-Arctic tussock-gravelly frozen till slopes [26846719; 60%; Yes] | E45-Arctic scrub-sedge-gravelly frozen till slopes [26846720; 18%; Yes] | E45-Arctic dwarf scrub-gravelly till slopes [26846716; 12%; No] | E45-Arctic scrub-gravelly low flood plains [26846718; 4%; No] | E45-Arctic scrub-organic frozen mounds [26846721; 3%; No] | E45-Arctic sedge-organic drainageways, frozen [26846717; 2%; Yes] | E45-Arctic rock outcrop and rubbleland [26846722; 1%; No]",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39489,S2018AK090001,65.174309,-147.478513,AK642,51748,112,"Gilmore silt loam, 12 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,steese,"Loamy-skeletal, mixed, superactive Typic Haplocryepts",3.0,Gilmore [26724594; 85%; No] | Cryochrepts [26724593; 8%; No] | Histic Pergelic Cryaquepts [26724592; 7%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39490,S2018AK090002,65.1634124,-147.5275269,AK642,51748,112,"Gilmore silt loam, 12 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Coarse-loamy, mixed, superactive Typic Haplocryepts",3.0,Gilmore [26724594; 85%; No] | Cryochrepts [26724593; 8%; No] | Histic Pergelic Cryaquepts [26724592; 7%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39491,S2018AK090003,65.2009577,-147.4865847,AK642,51755,119,"Histic Pergelic Cryaquepts, 15 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Histic Pergelic Cryaquept,"Coarse-loamy, mixed, superactive Typic Haplocryepts",3.0,Histic Pergelic Cryaquepts [26724666; 90%; Yes] | Cryaquepts [26724667; 5%; Yes] | Histosols [26724668; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39492,S2018AK090007,65.1935447,-147.4448096,AK642,51748,112,"Gilmore silt loam, 12 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Loamy-skeletal, mixed, superactive Typic Haplocryepts",3.0,Gilmore [26724594; 85%; No] | Cryochrepts [26724593; 8%; No] | Histic Pergelic Cryaquepts [26724592; 7%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39493,S2018AK090008,65.156524,-147.569699,AK642,51748,112,"Gilmore silt loam, 12 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Coarse-loamy, mixed, superactive Typic Haplocryepts",3.0,Gilmore [26724594; 85%; No] | Cryochrepts [26724593; 8%; No] | Histic Pergelic Cryaquepts [26724592; 7%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39494,S2018AK090010,65.157372,-147.47431,AK642,51754,118,"Histic Pergelic Cryaquepts, fans, 1 to 20 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,HisticPergelic Cryaquept,"Coarse-loamy, mixed, superactive, acid Typic Aquiturbels",3.0,Histic Pergelic Cryaquepts [26724663; 90%; Yes] | Histic Pergelic Cryaquepts [26724664; 5%; Yes] | Histosols [26724665; 5%; Yes],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
39495,S2018AK090013,65.1767632,-147.5597875,AK642,51748,112,"Gilmore silt loam, 12 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Loamy-skeletal, mixed, superactive Typic Haplocryepts",3.0,Gilmore [26724594; 85%; No] | Cryochrepts [26724593; 8%; No] | Histic Pergelic Cryaquepts [26724592; 7%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39496,S2018AK090015,65.17665,-147.502268,AK642,51748,112,"Gilmore silt loam, 12 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Loamy-skeletal, mixed, superactive Typic Haplocryepts",3.0,Gilmore [26724594; 85%; No] | Cryochrepts [26724593; 8%; No] | Histic Pergelic Cryaquepts [26724592; 7%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39497,S2018AK090016,65.1997872,-147.5077565,AK642,51755,119,"Histic Pergelic Cryaquepts, 15 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,HisticPergelic Cryaquept,"Loamy-skeletal, mixed, superactive Aquic Haplocryepts",3.0,Histic Pergelic Cryaquepts [26724666; 90%; Yes] | Cryaquepts [26724667; 5%; Yes] | Histosols [26724668; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39498,S2018AK090018,65.193243,-147.537846,AK642,51755,119,"Histic Pergelic Cryaquepts, 15 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,HisticPergelic Cryaquept,"Loamy-skeletal, mixed, superactive Typic Haplocryepts",3.0,Histic Pergelic Cryaquepts [26724666; 90%; Yes] | Cryaquepts [26724667; 5%; Yes] | Histosols [26724668; 5%; Yes],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39499,S2018AK090019,65.1982723,-147.4814555,AK642,51774,138,"Typic Cryochrepts-Rock outcrop complex, 6 to 35 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,typic cryochrept,"Coarse-loamy, mixed, superactive Typic Haplocryepts",6.0,Typic Cryochrepts [26724691; 36%; No] | Typic Cryochrepts [26724692; 34%; No] | Rock outcrop [26724690; 15%; Unranked] | Aquepts [26724687; 5%; Yes] | Histic Pergelic Cryaquepts [26724688; 5%; Yes] | Rubble land [26724689; 5%; Unranked],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
39500,S2018AK090021,65.1514911,-147.4569545,AK642,51772,136,"Steese-Gilmore complex, 10 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Loamy-skeletal, mixed, superactive Typic Haplocryepts",3.0,Steese [26724683; 50%; No] | Gilmore [26724682; 40%; No] | Cryochrepts [26724681; 10%; No],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Gilmore (26724682): weaker name/taxonomy score 25.4; Cryochrepts (26724681): weaker name/taxonomy score -3.8,26724683,Steese,50,Yes,Inceptisols,Cryepts,Eutrocryepts,Typic Eutrocryepts,coarse-loamy,,,Well drained,No,,
39501,S2018AK090022,65.1573882,-147.4787172,AK642,51754,118,"Histic Pergelic Cryaquepts, fans, 1 to 20 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,HisticPergelic Cryaquept,"Coarse-silty, mixed, superactive Typic Aquiturbels",3.0,Histic Pergelic Cryaquepts [26724663; 90%; Yes] | Histic Pergelic Cryaquepts [26724664; 5%; Yes] | Histosols [26724665; 5%; Yes],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
39502,S2018AK090023,65.165593,-147.511591,AK642,51755,119,"Histic Pergelic Cryaquepts, 15 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,HisticPergelic Cryaquepts,"Loamy-skeletal, mixed, superactive, acid Typic Cryorthents",3.0,Histic Pergelic Cryaquepts [26724666; 90%; Yes] | Cryaquepts [26724667; 5%; Yes] | Histosols [26724668; 5%; Yes],EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,Histosols (26724668): weaker name/taxonomy score -5.7; Cryaquepts (26724667): weaker name/taxonomy score -12.0,26724666,Histic Pergelic Cryaquepts,90,Yes,Inceptisols,Aquepts,Cryaquepts,Histic Pergelic Cryaquepts,not used,231,,Poorly drained,Yes,2,6024845
39503,S2018AK090027,65.1628256,-147.5960264,AK642,51758,122,"Histic Pergelic Cryaquepts-Typic Cryochrepts complex, 15 to 45 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Steese,"Loamy-skeletal, superactive Typic Haplocryepts",4.0,Histic Pergelic Cryaquepts [26724607; 55%; Yes] | Typic Cryochrepts [26724608; 35%; No] | Rock outcrop [26724609; 5%; Unranked] | Cryochrepts [26724610; 5%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
39504,S2018AK090028,65.1768491,-147.4560296,AK642,51754,118,"Histic Pergelic Cryaquepts, fans, 1 to 20 percent slopes",BONA,C2019USAK018,Site_C NEON_1_BONA,Fairbanks,"Coarse-loamy, mixed, superactive Fluvaquentic Haplocryepts",3.0,Histic Pergelic Cryaquepts [26724663; 90%; Yes] | Histic Pergelic Cryaquepts [26724664; 5%; Yes] | Histosols [26724665; 5%; Yes],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
43156,S2021CA019001,37.07343,-118.99351,CA750,465137,162,"Stecum family, 3 to 35 percent slopes",TEAK,C2022USCA025,SITE_C NEON_2_TEAK,Sirretta,"Sandy-skeletal, isotic, frigid Vitrandic Xerorthents",3.0,Stecum family [26638545; 80%; No] | Entic Cryumbrepts [26638543; 10%; No] | Aquic Cryumbrepts [26638544; 10%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
43157,S2021CA019002,37.05949,-118.98138,CA750,465139,164,"Stecum family-Rock outcrop complex, 5 to 45 percent slopes",TEAK,C2022USCA025,SITE_C NEON_2_TEAK,Windowpeak,"Sandy-skeletal, isotic, frigid Vitrandic Humixerepts",4.0,Stecum family [26638552; 70%; No] | Rock outcrop [26638553; 20%; No] | Entic Cryumbrepts [26638550; 5%; No] | Aquic Cryumbrepts [26638551; 5%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
43158,S2021CA019003,37.0582,-118.98868,CA750,465137,162,"Stecum family, 3 to 35 percent slopes",TEAK,C2022USCA025,SITE_C NEON_2_TEAK,Lackey,"Sandy-skeletal, isotic, frigid Vitrandic Xerorthents",3.0,Stecum family [26638545; 80%; No] | Entic Cryumbrepts [26638543; 10%; No] | Aquic Cryumbrepts [26638544; 10%; No],AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,No plausible alternative rejected.,,,,,,,,,,,,,,,
43159,S2021CA019004,37.05516,-118.98226,CA750,465122,147,Rock outcrop,TEAK,C2022USCA025,SITE_C NEON_2_TEAK,Windowpeak,"Sandy-skeletal, isotic, frigid Vitrandic Humixerepts",2.0,Rock outcrop [26638481; 90%; No] | Unnamed [26638480; 10%; No],UNMATCHED,No candidate has adequate name or taxonomic agreement.,All candidates lack sufficient correspondence to the sampled pedon.,,,,,,,,,,,,,,,
