lims_pedon_id,lims_pedon_natural_key,user_pedon_id,observation_date_id,pedon_unit,pedon_status,part_size_cntrl_depth_to_top,part_size_cntrl_depth_to_bot,lims_site_id,user_site_id,horizontal_datum_name,latitude_degrees,latitude_minutes,latitude_seconds,latitude_direction,longitude_degrees,longitude_minutes,longitude_seconds,longitude_direction,latitude_std_decimal_degrees,longitude_std_decimal_degrees,proj_id,lab_proj_name,submit_proj_name,project_source,proj_type,proj_status,fiscal_year,proj_submit_date_id,proj_export_date_id,proj_due_date_id,proj_est_comp_date_id,project_folder_path,proj_note,horizon_count_kssl,maximum_profile_depth_cm,surface_horizon_designation,surface_top_depth_cm,surface_bottom_depth_cm,has_g_designated_horizon,g_designated_horizon_count,horizons_with_mir,mir_scan_count,has_any_selected_chemistry,horizons_with_organic_carbon,has_organic_carbon,horizons_with_total_carbon,has_total_carbon,horizons_with_fe_dithionite,has_fe_dithionite,horizons_with_fe_oxalate,has_fe_oxalate,horizons_with_clay,has_clay,horizons_with_sand,has_sand,horizons_with_silt,has_silt,horizons_with_ph_water,has_ph_water,horizons_with_ph_cacl2,has_ph_cacl2,horizons_with_cec_nh4oac,has_cec_nh4oac,horizons_with_water_retention_15bar,has_water_retention_15bar,horizons_with_water_retention_third_bar,has_water_retention_third_bar,current_taxon_name,current_taxon_kind,current_series_status,current_taxonomic_classification_name,current_taxonomic_order,current_taxonomic_suborder,current_taxonomic_great_group,current_taxonomic_subgroup,current_taxonomic_family_particle_size,current_taxonomic_family_part_size_mod,current_taxonomic_family_c_e_act_class,current_taxonomic_family_reaction,current_taxonomic_family_temp_class,current_taxonomic_family_haht_mat_class,current_taxonomic_moisture_subclass,current_taxonomic_temp_regime,current_taxonomic_classification_type,current_taxonomic_classification_date_id,current_lims_pedon_tax_hist_id,taxonomy_history_record_count,taxonomy_history_record_ids,historical_classification_types,historical_taxon_names,historical_classification_names,historical_orders,historical_suborders,historical_great_groups,historical_subgroups,area_record_count,area_ids,area_types,area_codes,soil_survey_area_symbols,soil_survey_area_names,likely_neon_site_code,has_coordinates,coordinate_source,coordinate_precision_available,current_taxonomy_selection_note,sample_count,sample_ids,sample_submit_ids,sample_received_date_ids,sample_login_date_ids,sample_types,sample_conditions,sample_statuses,earliest_sample_received_date_id,latest_sample_received_date_id,earliest_sample_login_date_id,latest_sample_login_date_id,observation_date_iso,proj_submit_date_iso,proj_export_date_iso,proj_due_date_iso,proj_est_comp_date_iso,earliest_sample_received_date_iso,latest_sample_received_date_iso,earliest_sample_login_date_iso,latest_sample_login_date_iso,retrieval_success,number_of_matching_pedon_records,exact_identifier_match,returned_user_pedon_ids,site_id,latitude,longitude,observation_date,current_correlated_soil_name,taxonomy,drainage_class,flooding,ponding,horizon_count_nasis,maximum_described_depth_cm,certified_lab_pedon_description,record_origin,usable_morphology,request_error,raw_html_file
35445,16N0917,S2016ND059003,,,not started,18.0,51.0,29279,S2016ND059003,WGS84,,,,north,,,,west,46.800992,-100.916115,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,107.0,A,0.0,18.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,Wyola,series,established,"Fine, smectitic, frigid Vertic Argiustoll",mollisols,ustolls,argiustolls,vertic argiustolls,fine,,,,frigid,,,,sampled as,42493.0,12677.0,1.0,12677,sampled as,Wyola,"Fine, smectitic, frigid Vertic Argiustoll",mollisols,ustolls,argiustolls,vertic argiustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247270 | 247271 | 247272 | 247273,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059003,S2016ND059003,46.800992,-100.916115,5/10/2016 (actual site observation date),Savage,"Fine, smectitic, frigid Vertic Argiustolls",well,occasional flooding for brief periods,none ponding,5,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059003.html
35446,16N0918,S2016ND059005,,,not started,25.0,100.0,29280,S2016ND059005,WGS84,,,,north,,,,west,46.768943,-100.917042,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,6,101.0,Oi,0.0,4.0,0,0,6,24,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,0,0,Temvik,series,established,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,fine-silty,,superactive,,frigid,,,,sampled as,42489.0,12678.0,1.0,12678,sampled as,Temvik,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,6,247274 | 247275 | 247276 | 247277 | 247278 | 247279,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059005,S2016ND059005,46.768943,-100.917042,4/29/2016 (actual site observation date),Temvik,"Fine-silty, mixed, superactive, frigid Typic Haplustolls",well,none flooding,none ponding,9,185.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059005.html
35447,16N0919,S2016ND059007,,,not started,25.0,100.0,29281,S2016ND059007,WGS84,,,,north,,,,west,46.78332,-100.90815,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,110.0,A,0.0,23.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,Golva,series,established,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,fine-silty,,superactive,,frigid,,,,sampled as,42493.0,12679.0,1.0,12679,sampled as,Golva,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247280 | 247281 | 247282 | 247283,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059007,S2016ND059007,46.78332,-100.90815,5/3/2016 (actual site observation date),Golva,"Fine-silty, mixed, superactive, frigid Typic Haplustolls",moderately well,none flooding,none ponding,7,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059007.html
35448,16N0920,S2016ND059008,,,not started,23.0,73.0,29282,S2016ND059008,WGS84,,,,north,,,,west,46.801622,-100.914473,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,200.0,A,0.0,23.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,Wyola,series,established,"Fine, smectitic, frigid Vertic Argiustoll",mollisols,ustolls,argiustolls,vertic argiustolls,fine,,,,frigid,,,,sampled as,42499.0,12680.0,1.0,12680,sampled as,Wyola,"Fine, smectitic, frigid Vertic Argiustoll",mollisols,ustolls,argiustolls,vertic argiustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247284 | 247285 | 247286 | 247287,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059008,S2016ND059008,46.801622,-100.914473,5/9/2016 (actual site observation date),Savage,"Fine, smectitic, frigid Vertic Argiustolls",well,none flooding,none ponding,4,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059008.html
35449,16N0921,S2016ND059011,,,not started,18.0,68.0,29283,S2016ND059011,WGS84,,,,north,,,,west,46.785917,-100.916085,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,200.0,A,0.0,18.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,Morton,series,established,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",mollisols,ustolls,argiustolls,typic argiustolls,fine-silty,,superactive,,frigid,,,,sampled as,42493.0,12681.0,1.0,12681,sampled as,Morton,"Fine-silty, mixed, superactive, frigid Typic Argiustoll",mollisols,ustolls,argiustolls,typic argiustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247288 | 247289 | 247290 | 247291,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059011,S2016ND059011,46.785917,-100.916085,5/3/2016 (actual site observation date),Morton,"Fine-silty, mixed, superactive, frigid Typic Argiustolls",well,none flooding,none ponding,4,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059011.html
35450,16N0922,S2016ND059013,,,not started,25.0,100.0,29284,S2016ND059013,WGS84,,,,north,,,,west,46.807505,-100.903558,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,130.0,A,0.0,18.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,0,0,Schaller,series,established,"Sandy, mixed, frigid Entic Haplustoll",mollisols,ustolls,haplustolls,entic haplustolls,sandy,,,,frigid,,,,sampled as,42495.0,12682.0,1.0,12682,sampled as,Schaller,"Sandy, mixed, frigid Entic Haplustoll",mollisols,ustolls,haplustolls,entic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247292 | 247293 | 247294 | 247295,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059013,S2016ND059013,46.807505,-100.903558,5/5/2016 (actual site observation date),Schaller,"Sandy, mixed, frigid Entic Haplustolls",excessively,none flooding,none ponding,6,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059013.html
35451,16N0923,S2016ND059014,,,not started,27.0,77.0,29285,S2016ND059014,WGS84,,,,north,,,,west,46.785732,-100.912045,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,5,104.0,A,0.0,27.0,0,0,5,20,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,Wyola,series,established,"Fine, smectitic, frigid Vertic Argiustoll",mollisols,ustolls,argiustolls,vertic argiustolls,fine,,,,frigid,,,,sampled as,42493.0,12683.0,1.0,12683,sampled as,Wyola,"Fine, smectitic, frigid Vertic Argiustoll",mollisols,ustolls,argiustolls,vertic argiustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,5,247296 | 247297 | 247298 | 247299 | 247300,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059014,S2016ND059014,46.785732,-100.912045,5/3/2016 (actual site observation date),Savage,"Fine, smectitic, frigid Vertic Argiustolls",well,none flooding,none ponding,7,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059014.html
35452,16N0924,S2016ND059016,,,not started,25.0,67.0,29286,S2016ND059016,WGS84,,,,north,,,,west,46.79185,-100.917078,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,200.0,A,0.0,22.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,Sen,series,established,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,fine-silty,,superactive,,frigid,,,,sampled as,42494.0,12684.0,1.0,12684,sampled as,Sen,"Fine-silty, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247301 | 247302 | 247303 | 247304,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059016,S2016ND059016,46.79185,-100.917078,5/4/2016 (actual site observation date),Sen,"Fine-silty, mixed, superactive, frigid Typic Haplustolls",well,none flooding,none ponding,4,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059016.html
35453,16N0925,S2016ND059017,,,not started,25.0,100.0,29287,S2016ND059017,WGS84,,,,north,,,,west,46.764807,-100.921602,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,5,133.0,A,0.0,30.0,0,0,5,20,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,0,0,Wilton,series,established,"Fine-silty, mixed, superactive, frigid Pachic Haplustoll",mollisols,ustolls,haplustolls,pachic haplustolls,fine-silty,,superactive,,frigid,,,,sampled as,42492.0,12685.0,1.0,12685,sampled as,Wilton,"Fine-silty, mixed, superactive, frigid Pachic Haplustoll",mollisols,ustolls,haplustolls,pachic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,5,247305 | 247306 | 247307 | 247308 | 247309,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059017,S2016ND059017,46.764807,-100.921602,5/2/2016 (actual site observation date),Wilton,"Fine-silty, mixed, superactive, frigid Pachic Haplustolls",well,none flooding,none ponding,6,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059017.html
35454,16N0926,S2016ND059020,,,not started,25.0,68.0,29288,S2016ND059020,WGS84,,,,north,,,,west,46.800505,-100.919598,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,200.0,A,0.0,14.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,Chama,series,established,"Fine-silty, mixed, superactive, frigid Typic Calciustoll",mollisols,ustolls,calciustolls,typic calciustolls,fine-silty,,superactive,,frigid,,,,sampled as,42499.0,12686.0,1.0,12686,sampled as,Chama,"Fine-silty, mixed, superactive, frigid Typic Calciustoll",mollisols,ustolls,calciustolls,typic calciustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247310 | 247311 | 247312 | 247313,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059020,S2016ND059020,46.800505,-100.919598,5/9/2016 (actual site observation date),Chama,"Fine-silty, mixed, superactive, frigid Typic Calciustolls",well,none flooding,none ponding,4,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059020.html
35455,16N0927,S2016ND059021,,,not started,25.0,57.0,29289,S2016ND059021,WGS84,,,,north,,,,west,46.798325,-100.904268,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,5,105.0,Ap,0.0,13.0,0,0,5,20,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,Farnuf,series,established,"Fine-loamy, mixed, superactive, frigid Typic Argiustoll",mollisols,ustolls,argiustolls,typic argiustolls,fine-loamy,,superactive,,frigid,,,,sampled as,42495.0,12687.0,1.0,12687,sampled as,Farnuf,"Fine-loamy, mixed, superactive, frigid Typic Argiustoll",mollisols,ustolls,argiustolls,typic argiustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,5,247314 | 247315 | 247316 | 247317 | 247318,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059021,S2016ND059021,46.798325,-100.904268,5/5/2016 (actual site observation date),Farnuf,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",well,none flooding,none ponding,7,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059021.html
35456,16N0928,S2016ND059022,,,not started,25.0,40.0,29290,S2016ND059022,WGS84,,,,north,,,,west,46.786505,-100.910593,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,200.0,A,0.0,12.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,Cabba,series,established,"Loamy, mixed, superactive, calcareous, frigid, shallow Typic Ustorthent",entisols,orthents,ustorthents,typic ustorthents,loamy,,superactive,calcareous,frigid,,,,sampled as,42494.0,12688.0,1.0,12688,sampled as,Cabba,"Loamy, mixed, superactive, calcareous, frigid, shallow Typic Ustorthent",entisols,orthents,ustorthents,typic ustorthents,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247319 | 247320 | 247321 | 247322,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059022,S2016ND059022,46.786505,-100.910593,5/4/2016 (actual site observation date),Cabba,"Loamy, mixed, superactive, calcareous, frigid Typic Ustorthents",well,none flooding,none ponding,4,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059022.html
35457,16N0929,S2016ND059023,,,not started,50.0,75.0,29291,S2016ND059023,WGS84,,,,north,,,,west,46.799135,-100.902753,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,7,200.0,Ap,0.0,13.0,0,0,7,28,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,6,1,Janesburg,series,established,"Fine, smectitic, frigid Typic Natrustoll",mollisols,ustolls,natrustolls,typic natrustolls,fine,,,,frigid,,,,sampled as,42494.0,12689.0,1.0,12689,sampled as,Janesburg,"Fine, smectitic, frigid Typic Natrustoll",mollisols,ustolls,natrustolls,typic natrustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,7,247323 | 247324 | 247325 | 247326 | 247327 | 247328 | 247329,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059023,S2016ND059023,46.799135,-100.902753,5/4/2016 (actual site observation date),Janesburg,"Fine, smectitic, frigid Typic Natrustolls",well,none flooding,none ponding,7,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059023.html
35458,16N0930,S2016ND059024,,,not started,25.0,100.0,29292,S2016ND059024,WGS84,,,,north,,,,west,46.766155,-100.92129,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,5,150.0,A,0.0,32.0,0,0,5,24,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,Wilton,series,established,"Fine-silty, mixed, superactive, frigid Pachic Haplustoll",mollisols,ustolls,haplustolls,pachic haplustolls,fine-silty,,superactive,,frigid,,,,sampled as,42492.0,12690.0,1.0,12690,sampled as,Wilton,"Fine-silty, mixed, superactive, frigid Pachic Haplustoll",mollisols,ustolls,haplustolls,pachic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,5,247330 | 247331 | 247332 | 247333 | 247334,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059024,S2016ND059024,46.766155,-100.92129,5/2/2016 (actual site observation date),Wilton,"Fine-silty, mixed, superactive, frigid Pachic Haplustolls",well,none flooding,none ponding,6,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059024.html
35459,16N0931,S2016ND059027,,,not started,34.0,84.0,29293,S2016ND059027,WGS84,,,,north,,,,west,46.80096,-100.904767,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,105.0,Ap,0.0,15.0,0,0,4,16,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,Grail,series,established,"Fine, smectitic, frigid Pachic Vertic Argiustoll",mollisols,ustolls,argiustolls,pachic vertic argiustolls,fine,,,,frigid,,,,sampled as,42495.0,12691.0,1.0,12691,sampled as,Grail,"Fine, smectitic, frigid Pachic Vertic Argiustoll",mollisols,ustolls,argiustolls,pachic vertic argiustolls,5,244 | 3981 | 6072 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND027 | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247335 | 247336 | 247337 | 247338,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059027,S2016ND059027,46.80096,-100.904767,5/5/2016 (actual site observation date),Grail,"Fine, smectitic, frigid Pachic Vertic Argiustolls",well,none flooding,none ponding,7,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059027.html
35461,16N0933,S2016ND059029,,,not started,25.0,74.0,29295,S2016ND059029,WGS84,,,,north,,,,west,46.790985,-100.921822,4966,C2016USND122,Site_C NEON_10_NOGP,NEON,characterization,completed,2016,,,,,\\aioneli93ap1\Read_Write\LIMS_PROJECTS\C2016USND122\,VNIR - 7/2019,4,200.0,A,0.0,20.0,0,0,4,20,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,Amor,series,established,"Fine-loamy, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,fine-loamy,,superactive,,frigid,,,,sampled as,42494.0,12693.0,1.0,12693,sampled as,Amor,"Fine-loamy, mixed, superactive, frigid Typic Haplustoll",mollisols,ustolls,haplustolls,typic haplustolls,5,244 | 3981 | 6088 | 7623 | 8318,country | county | mlra | ssa | state_admin_div,54 | ND | ND059 | US,ND059,"Morton County, North Dakota",NOGP,1,lims_site standardized decimal degrees,0,Highest classification-date ID then taxonomy-history ID; verify against authoritative NASIS,4,247339 | 247340 | 247341 | 247342,,42542,42542,bulk,normal,submitted,42542,42542,42542,42542,,,,,,2016-06-21,2016-06-21,2016-06-21,2016-06-21,1,1,1,S2016ND059029,S2016ND059029,46.790985,-100.921822,5/4/2016 (actual site observation date),Amor,"Fine-loamy, mixed, superactive, frigid Typic Haplustolls",well,none flooding,none ponding,4,200.0,no,NASIS,1,,outputs\tables\kssl_neon_linkage\nasis_raw_html\S2016ND059029.html
