wavenumber_cm1,hydric_mean_absorbance,nonhydric_mean_absorbance,hydric_median_absorbance,nonhydric_median_absorbance,mean_difference_hydric_minus_nonhydric,median_difference_hydric_minus_nonhydric,hydric_sd,nonhydric_sd,standardized_mean_difference
3020.0,0.7570042039139022,0.7473564190877929,0.7490415574588669,0.7664469790667403,0.009647784826109285,-0.017405421607873395,0.03884568006601258,0.0790521787426202,0.13313563030656797
3018.0,0.7538569677367501,0.7447261563331276,0.7463340493308304,0.7632626080238111,0.009130811403622596,-0.01692855869298071,0.03872271195858172,0.07853028595107443,0.12681239561671284
3016.0,0.7506853742319202,0.7421068425559112,0.7436313937832837,0.7601547409852686,0.008578531676008971,-0.016523347201984895,0.03862836336084174,0.0780201242467914,0.1198912754468489
3014.0,0.747809228269493,0.7397762367708749,0.7411607811082129,0.7573445455494137,0.008032991498618136,-0.016183764441200732,0.03858484903433843,0.07749481643551806,0.11298873066797198
3012.0,0.7456766087808724,0.7381509091239805,0.7392599590875858,0.7552069095311925,0.007525699656891871,-0.015946950443606722,0.03863486517411103,0.07692774510481452,0.10657609096076304
3010.0,0.7444158919165573,0.7373577087581538,0.7380122567681785,0.753926518140948,0.007058183158403564,-0.015914261372769523,0.03879422289858091,0.07630048224118699,0.10069801029895872
3008.0,0.7434326689983459,0.7368329313425586,0.7369651182389514,0.752979355765591,0.006599737655787363,-0.016014237526639663,0.03898432645219816,0.07565662896180256,0.09487591173706224
3006.0,0.7420281919150018,0.7358980201173769,0.7356133907135561,0.7515938049387869,0.006130171797624873,-0.015980414225230777,0.039088846900297444,0.07507325750350356,0.08874861036787311
3004.0,0.7402537516204303,0.734569129589869,0.7339865414830178,0.7497382637412495,0.005684622030561304,-0.015751722258231737,0.039092382595993375,0.07457383265308047,0.0828113693589568
3002.0,0.7384783741930299,0.7331828468780625,0.7323202534339983,0.7477994050458644,0.005295527314967408,-0.015479151611866082,0.03903078158860707,0.0741232679174479,0.07758825773939561
3000.0,0.7366791852129364,0.7317293971617012,0.7306495854830932,0.7457623719607365,0.004949788051235249,-0.015112786477643247,0.038884053080084566,0.0737064751899884,0.07292328438998642
2998.0,0.7349474073170478,0.7303109082003397,0.7290969473453598,0.7437155236231596,0.004636499116708048,-0.014618576277799833,0.03867618037464271,0.07330776245370506,0.06867893659493966
2996.0,0.7335554566504712,0.7291999299613109,0.7277990749983148,0.7419852351880467,0.004355526689160283,-0.014186160189731956,0.03847063051213613,0.07290525192148671,0.06487238966430825
2994.0,0.7324046972948028,0.7283047446069117,0.726627918211469,0.740503391212646,0.004099952687891095,-0.013875473001176974,0.0382765169632946,0.07252321583900789,0.06138665319694088
2992.0,0.7316148149504021,0.7277405140205392,0.7257139233397805,0.7394014060012652,0.0038743009298629616,-0.013687482661484784,0.038133672416834664,0.0721489493476001,0.058303194517690504
2990.0,0.7313772015856801,0.7277251348231601,0.7252804277395503,0.7389233247688629,0.0036520667625199454,-0.01364289702931265,0.0381018355239658,0.07173928606328764,0.05525399748480379
2988.0,0.7311556993274602,0.727800401745551,0.7250127631694936,0.7385737683237318,0.0033552975819091113,-0.013561005154238193,0.03815881830667329,0.0713424954455761,0.0510210586830128
2986.0,0.7304040919362617,0.7274645262015753,0.7245610222140411,0.7377903812982562,0.0029395657346863446,-0.013229359084215186,0.038273427688147316,0.07103141649021531,0.044871544680198695
2984.0,0.729052501674877,0.7266270051335235,0.7238931131449314,0.7364443125615765,0.002425496541353489,-0.012551199416645065,0.038448209783935004,0.07081669923205626,0.03711632388556119
2982.0,0.7273820300957735,0.7255282888214217,0.7231710737564233,0.734781692012227,0.0018537412743517834,-0.011610618255803673,0.03870209179759016,0.07065688019727269,0.028412701044997116
2980.0,0.726028758217484,0.7247699023882104,0.7227282168357955,0.733459127960187,0.001258855829273653,-0.010730911124391507,0.039106509784715505,0.07048171598538534,0.01932404802470555
2978.0,0.7252384269461916,0.7245658873082392,0.7226540091573288,0.7332479610813529,0.0006725396379523296,-0.010593951924024125,0.03970534350798556,0.07026373457061684,0.010341229434231006
2976.0,0.7245779586234968,0.7244613102902306,0.7226801670460614,0.7332028535501501,0.0001166483332661894,-0.010522686504088719,0.040415596370273484,0.07004929929070104,0.0017961315009015035
2974.0,0.7239477271079744,0.7243471775206313,0.7227528877993892,0.7333982857361383,-0.00039945041265687653,-0.010645397936749124,0.041194677748237964,0.06986145521609499,-0.006156046262287496
2972.0,0.7235767179765726,0.7244712497277691,0.7229588039600521,0.7340470640157427,-0.0008945317511964701,-0.011088260055690635,0.04204094592819486,0.06968949903976907,-0.01379263073445367
2970.0,0.7232387635713582,0.7246280794013253,0.7231128909235628,0.734760577103567,-0.0013893158299671526,-0.011647686180004224,0.0428865424143856,0.06955576452476087,-0.021420558497726207
2968.0,0.7226790564114264,0.7245537197588747,0.7231101281818606,0.7351886387483082,-0.0018746633474483465,-0.012078510566447598,0.043681581773810756,0.0694731480569447,-0.028885069548899904
2966.0,0.7219425648483278,0.7242795219827586,0.7230366047186932,0.7353282417293232,-0.002336957134430828,-0.012291637010629963,0.04441876548491369,0.06943024758970785,-0.035969882529782254
2964.0,0.7210968657409088,0.7238995156834162,0.722892334107679,0.7352573466821535,-0.0028026499425073403,-0.012365012574474532,0.04506431552983548,0.06941155994782822,-0.043086132438719484
