wavenumber_cm1,hydric_mean_absorbance,nonhydric_mean_absorbance,hydric_median_absorbance,nonhydric_median_absorbance,mean_difference_hydric_minus_nonhydric,median_difference_hydric_minus_nonhydric,hydric_sd,nonhydric_sd,standardized_mean_difference
2226.0,0.5225198804187192,0.5045309817296474,0.5200819357661395,0.5000985945164635,0.01798889868907183,0.019983341249675934,0.08779065567456802,0.03240863081446492,0.3870774531423
2224.0,0.5226010930556492,0.5045538090773447,0.520173034920742,0.5001576337301855,0.018047283978304463,0.020015401190556448,0.08787173940276195,0.03251076542209676,0.3876255523433803
2222.0,0.5225643690951822,0.5043628369643209,0.5201488098065346,0.5000085255521102,0.018201532130861287,0.02014028425442438,0.08804214210836434,0.032636326480268735,0.38987768966432745
2220.0,0.5224056916706421,0.5039657239340539,0.5199930989209285,0.4996661093344084,0.01843996773658818,0.020326989586520072,0.08828871043524308,0.03278365475774037,0.39360782925760823
2218.0,0.5221672744923542,0.5034213859242369,0.5197320023100735,0.49919926820446875,0.01874588856811732,0.0205327341056048,0.08859976518910959,0.03294993343327199,0.3984819336706572
2216.0,0.5219155543171932,0.5028290705972487,0.5194409782811601,0.49886259957817175,0.01908648371994448,0.020578378702988342,0.0889386981819391,0.03312675702956679,0.40392221310217735
2214.0,0.5216953097598664,0.5022827359196672,0.5191829078731767,0.4985969367931719,0.019412573840199232,0.02058597108000476,0.08926015708277267,0.03330432628350444,0.40905205310096626
2212.0,0.5215300187839317,0.5018478620500736,0.5189987708710352,0.4984212698274834,0.01968215673385809,0.02057750104355177,0.08953035515951951,0.033475828198245405,0.4131219346978506
2210.0,0.5214225736388385,0.501546190188294,0.5188899567150635,0.498371893738657,0.019876383450544433,0.02051806297640657,0.08974567078414877,0.03363866394824338,0.41577776401370126
2208.0,0.5213760413965963,0.5013680417953822,0.5188582857166932,0.4984305032576964,0.020007999601214133,0.020427782458996846,0.08992673725668716,0.0337886543370721,0.4172684497708635
2206.0,0.5213873602872166,0.5013002601919682,0.518893470911481,0.4985666639141099,0.02008710009524839,0.02032680699737105,0.09006587686140963,0.03392663224082319,0.41783275959354865
2204.0,0.5214507888084583,0.5013286418797738,0.5189912524371146,0.49876833800446974,0.020122146928684526,0.0202229144326449,0.09014244467895347,0.034057077525811254,0.4176870831956022
2202.0,0.5215592661238468,0.5014483830060188,0.5191400556193642,0.499049414878585,0.02011088311782805,0.020090640740779153,0.09016629793101474,0.0341817328244111,0.41675305368175336
2200.0,0.5217064031363591,0.5016537550484246,0.5193412698728552,0.4994076734823776,0.0200526480879345,0.019933596390477648,0.09014340188296073,0.03429469757548903,0.41503344757038274
2198.0,0.5218948635896365,0.5019545561729004,0.519602488702418,0.4998542702202738,0.019940307416736136,0.019748218482144198,0.09007678309127222,0.034393447497141724,0.41238591367051114
2196.0,0.5221345069217945,0.5023582403805269,0.5199260240353952,0.5003841128189639,0.01977626654126763,0.01954191121643134,0.08996765541566272,0.03447797599775201,0.4088555464255831
2194.0,0.5224167204862822,0.5028667161249163,0.5202979876627551,0.500997201278448,0.01955000436136589,0.0193007863843071,0.08980935015383276,0.034548865995548454,0.404235287294306
2192.0,0.5227329406510726,0.5034681736199514,0.5207156022460344,0.5016875135661729,0.01926476703112112,0.0190280886798615,0.08959270420235979,0.034610453488595185,0.39858702540809415
2190.0,0.523087824183303,0.5041431824466878,0.5211865123865698,0.5024436185571688,0.018944641736615253,0.018742893829400975,0.08932783677651386,0.03466240125650536,0.39237534482659886
2188.0,0.5234827529900026,0.5048802821486861,0.5217137638448854,0.5032621801935173,0.0186024708413165,0.01845158365136812,0.08903857684448695,0.03470369518532779,0.3858027981467821
2186.0,0.5239060840979565,0.5056684802329583,0.5222773546222212,0.5041342587412043,0.018237603864998175,0.018143095881016924,0.08873624392641372,0.034737368954710454,0.37880714900939644
2184.0,0.524352354421289,0.5064965260834466,0.5228665472178003,0.5050468905139202,0.017855828337842383,0.017819656703880193,0.08842357864409318,0.03476611104326649,0.37148429760249524
2182.0,0.5248219156369426,0.5073541783642229,0.523478565291339,0.5059854921416016,0.017467737272719663,0.01749307314973736,0.08810823795471025,0.03478954614071044,0.3640346630716785
2180.0,0.5253179597234393,0.5082410932606325,0.5241104437817279,0.5069457164274491,0.017076866462806817,0.017164727354278764,0.08778853448745214,0.034804602589996965,0.3565474502914453
2178.0,0.5258386107701023,0.5091621788655815,0.5247637150637021,0.5079303413969852,0.01667643190452084,0.01683337366671689,0.08746436206819481,0.03481217098032113,0.3488741005305855
2176.0,0.5263952677390835,0.510122435491811,0.5254536636055815,0.5089471487184407,0.016272832247272495,0.016506514887140833,0.08715068333485687,0.03481783798503187,0.34108818025493126
2174.0,0.5269924806780883,0.5111186921468841,0.5261764768137059,0.509984363264904,0.015873788531204247,0.0161921135488019,0.08684754133463689,0.034821978756365245,0.3333507317696335
2172.0,0.5276272412737035,0.5121456838269896,0.5269279967565634,0.5110318086566832,0.015481557446713978,0.01589618809988025,0.08653906254773043,0.034822526404899946,0.3257525011759484
2170.0,0.5282930903357532,0.5131983266674229,0.5277022479128857,0.5120867109800362,0.015094763668330291,0.01561553693284945,0.08623253334311544,0.0348197907061452,0.3182474966334923
2168.0,0.5289847472887099,0.5142793394325477,0.5285007143144189,0.5131524009598083,0.014705407856162256,0.015348313354610621,0.08593201814296127,0.03481242719506873,0.31066410562026203
2166.0,0.5296996445345111,0.5153953858872912,0.5293214937762833,0.5142248456710103,0.014304258647219958,0.015096648105273003,0.08562887866016125,0.0348033389144752,0.3028114632650061
2164.0,0.530433475354678,0.516553968254637,0.5301593081511115,0.515309332917641,0.013879507100041044,0.014849975233470425,0.08530624132921265,0.03478760441767797,0.29448724806497695
2162.0,0.5311964362350986,0.5177647531473457,0.5310178678681988,0.5164280964967773,0.013431683087752888,0.014589771371421478,0.08496278495604484,0.03475963721342748,0.2857175867846646
2160.0,0.5319993135017449,0.5190402202031945,0.5319207986930323,0.517597706104713,0.012959093298550384,0.01432309258831932,0.08459734724123309,0.03471994570961297,0.2764555136379546
2158.0,0.5328431640359654,0.5203862225006285,0.532864487927208,0.5188259605861518,0.01245694153533694,0.01403852734105615,0.084204986282482,0.03467530058399341,0.2665706022259375
2156.0,0.533717345136271,0.5217904674852607,0.5338357287167295,0.5200909781580081,0.011926877651010304,0.013744750558721375,0.08378934272958642,0.034623999095701054,0.25608509316804035
2154.0,0.5346030643959034,0.5232290959618874,0.5348130590484832,0.5213843489110707,0.011373968434016057,0.013428710137412536,0.08335358982144686,0.034566414283394645,0.24508835450019084
2152.0,0.5354833179922582,0.5246723924137027,0.5357702532330659,0.5226681542810252,0.010810925578555564,0.01310209895204073,0.08290647356459283,0.034505636278559425,0.23381986538471136
2150.0,0.5363538127103308,0.5260990940212587,0.5367100979836765,0.523907048103199,0.010254718689072129,0.012803049880477535,0.08244781029822236,0.03444701950607784,0.22262527876197652
2148.0,0.537232031626748,0.5275186044998793,0.537655061686224,0.525111478660987,0.009713427126868734,0.01254358302523706,0.08198145007462988,0.03439314015376513,0.2116672356489286
2146.0,0.538131846649097,0.5289614836486458,0.5386273321048374,0.5263136601184333,0.009170363000451154,0.012313671986404096,0.0815061266622721,0.03434324789717657,0.20058756101505998
