wavenumber_cm1,hydric_mean_snv,nonhydric_mean_snv,snv_standardized_difference
2346.0,-1.1592854786148625,-1.143418602170049,-0.23083136854366218
2344.0,-1.1712066832038275,-1.153724160279542,-0.21561962972965304
2342.0,-1.1751718744997188,-1.1583310598278334,-0.18873650792033178
2340.0,-1.1714114116625773,-1.1565650602940063,-0.16322311487327998
2338.0,-1.1678358101592305,-1.1535602187489082,-0.16079013701979575
2336.0,-1.1677024456286427,-1.1518221581523589,-0.18702883728381198
2334.0,-1.16863450651972,-1.1507707580593056,-0.21957747005408176
2332.0,-1.1676994976199715,-1.1490547348616431,-0.23717537408688402
2330.0,-1.1631104858081565,-1.145117800541277,-0.23982972437489045
2328.0,-1.1554512634333527,-1.1389551177707997,-0.23542904913839316
2326.0,-1.1476316712380135,-1.1326179415477577,-0.23001029509595755
2324.0,-1.141001292710585,-1.1271230085623334,-0.22652114828203154
2322.0,-1.1341599419144903,-1.1214647470130492,-0.22202061369934087
2320.0,-1.1259645385676078,-1.1147733912078885,-0.21281539644337039
2318.0,-1.117576936786732,-1.1079173004093583,-0.19982063382817256
2316.0,-1.1106592150176264,-1.1022012603455797,-0.18683702207496478
2314.0,-1.1054167037126998,-1.0978085713831485,-0.17588095924379757
2312.0,-1.1008387676843019,-1.0939656774812878,-0.16489868479112238
2310.0,-1.0961090143743946,-1.0899977584737108,-0.1521705672403571
2308.0,-1.091288798229534,-1.0858956711956211,-0.13920635600597067
2306.0,-1.0867187196738208,-1.08190684128532,-0.12810012020170244
2304.0,-1.0826306585293834,-1.0782353015995316,-0.11983602963918799
2302.0,-1.0790260468460449,-1.0749040352886192,-0.11435836890838137
2300.0,-1.075671726996562,-1.0717441732795334,-0.11045477248992207
2298.0,-1.0723329469622338,-1.0685930037000895,-0.10644014238543575
2296.0,-1.0689577219290651,-1.065409542766397,-0.10209657687852881
2294.0,-1.0655595754532103,-1.06218316324572,-0.09816828303002705
2292.0,-1.062119436784378,-1.0588838659060753,-0.09501900975434907
2290.0,-1.058623357011874,-1.0555094106689562,-0.09232965792042766
2288.0,-1.0550582812782487,-1.0520611170742606,-0.08968407474897973
2286.0,-1.0514523458696285,-1.0485695270452944,-0.08697285499157759
2284.0,-1.047903894145892,-1.0451190671959738,-0.08454527892510735
2282.0,-1.0445382478839669,-1.041808084310284,-0.08319861686425604
2280.0,-1.041339738103498,-1.0386062518607926,-0.08345379904782181
2278.0,-1.0381712877970273,-1.0354047794685353,-0.08454050778998558
2276.0,-1.0349400207334463,-1.032154187438738,-0.08521099365446799
2274.0,-1.0316624901206468,-1.028889406384569,-0.08492020697279211
2272.0,-1.0284290938069838,-1.0256564220539521,-0.0850244875129877
2270.0,-1.0252344911075333,-1.022456010309616,-0.08532585856151267
2268.0,-1.0220423649289416,-1.0192806934624654,-0.0849395249376308
2266.0,-1.018826881350836,-1.0161082585027503,-0.08372681718090494
2264.0,-1.0155867460899917,-1.0129380776736445,-0.081649700104333
2262.0,-1.0123287232262372,-1.0097571150810225,-0.07932968686820575
2260.0,-1.0090916404689547,-1.0065788658762893,-0.07755796178326466
2258.0,-1.0059273532545514,-1.0034495624259123,-0.07651719711909458
2256.0,-1.00286173321298,-1.0004142638965174,-0.07557911452864442
2254.0,-0.9998943458965467,-0.9974801591936707,-0.07453438996691224
2252.0,-0.9969532899957398,-0.994568409236329,-0.07360287685568215
2250.0,-0.9939477711414562,-0.9915448974662647,-0.07405474990726069
2248.0,-0.9907771445109775,-0.9882760110302441,-0.07685100767058334
2246.0,-0.9873873854819604,-0.9847226298862155,-0.08151680797974045
2244.0,-0.9838786072631297,-0.9810258970428856,-0.08681503589186025
2242.0,-0.9805260329569501,-0.9774833000978275,-0.09213441498106172
2240.0,-0.9776292004406301,-0.9744200147746719,-0.09683127549828573
2238.0,-0.9753653006880887,-0.972048800159473,-0.09998425942328384
2236.0,-0.9737394464192161,-0.9703913658744352,-0.101156023985066
2234.0,-0.9725994481718759,-0.969265053177815,-0.10118537122115881
2232.0,-0.9717221621138664,-0.9684157601993102,-0.10088454886617038
2230.0,-0.970935885323227,-0.9676573931164106,-0.10061540928999552
2228.0,-0.9702293286943767,-0.9669846359787949,-0.10021146892542053
2226.0,-0.9697219337190901,-0.9665373427755486,-0.09910512926169547
2224.0,-0.9695855600642032,-0.9665063568782395,-0.09674424148319848
2222.0,-0.969936298239408,-0.9670079787400805,-0.09309350106811923
2220.0,-0.9707551628804169,-0.9680245700003152,-0.08797365472267273
2218.0,-0.9719089416283013,-0.9694091186665567,-0.0816767125992348
2216.0,-0.9731794755908805,-0.9709147315056417,-0.07503169807479453
2214.0,-0.9743717873357914,-0.9723055427116535,-0.06934237295629757
2212.0,-0.9753349689836321,-0.973417308507032,-0.06508269913991639
2210.0,-0.9760075653303278,-0.9741982655928747,-0.06199463438163457
2208.0,-0.9764187460628607,-0.9746755192556509,-0.06021875565757983
2206.0,-0.9765946264549725,-0.9748772581338573,-0.05974180907663062
2204.0,-0.9765519757304068,-0.9748374325935698,-0.06001013100682078
2202.0,-0.9763116336510178,-0.9745698227277368,-0.061302257713846446
2200.0,-0.9758808400260508,-0.974091367543723,-0.06328956239002137
2198.0,-0.9752405554562784,-0.9733729883981884,-0.06632548142724337
2196.0,-0.9743696550778769,-0.972397559415653,-0.07028080115823036
2194.0,-0.9732860364765956,-0.9711616819988219,-0.07593519696408531
2192.0,-0.9720088834449149,-0.9696931518677727,-0.08297419162639517
2190.0,-0.9705490506799954,-0.9680424891017213,-0.08996481980148896
2188.0,-0.9689266577981192,-0.9662395865538996,-0.09657450781410934
2186.0,-0.9671725557541857,-0.9643085502074237,-0.10304864131352144
2184.0,-0.9653032052219841,-0.9622756238876854,-0.1089781031446868
2182.0,-0.9633378126868349,-0.9601693352003713,-0.11400698816371341
2180.0,-0.9612569901172637,-0.9579921537097271,-0.11736522616179342
2178.0,-0.9590621088560096,-0.9557313205045456,-0.11953814991832692
2176.0,-0.9567615982119847,-0.9533746709962079,-0.12125300219196009
2174.0,-0.9543664801265093,-0.950930950494996,-0.12259394424498439
2172.0,-0.9518972122382717,-0.9484136689466718,-0.12384293433447063
2170.0,-0.949380764436925,-0.945831843275929,-0.12566823546159972
2168.0,-0.9468148153782584,-0.9431779402186321,-0.1282157735782592
2166.0,-0.9441778671345371,-0.9404344896046081,-0.13133398731872042
2164.0,-0.941440725120524,-0.9375876163459845,-0.1344293024808222
2162.0,-0.9385688558679346,-0.934610802659064,-0.1372088107462324
2160.0,-0.9355305204747164,-0.9314678847662217,-0.1398289986388032
2158.0,-0.932312815401702,-0.9281437900570049,-0.14236717180175365
2156.0,-0.9289358221250008,-0.9246794248735972,-0.14406315340064682
2154.0,-0.9254689775370191,-0.9211329490397855,-0.14533796705966132
2152.0,-0.9219874605711478,-0.9175710625386613,-0.14651513809619907
2150.0,-0.9185746565839107,-0.9140449916710364,-0.14874154654269023
2148.0,-0.91522484254749,-0.9105330827095661,-0.152580092048313
2146.0,-0.9118963267518791,-0.9069640515921272,-0.15895859969731863
2144.0,-0.9085399439661493,-0.9032836411166726,-0.16785723587257928
2142.0,-0.9051863327207158,-0.8995579894860298,-0.17803733212990502
2140.0,-0.9020009409701564,-0.8960029667564069,-0.18802983466552334
2138.0,-0.8992875509826102,-0.8929565532805637,-0.19713972329278878
2136.0,-0.8973705260054526,-0.8907814206481488,-0.20462820387642838
2134.0,-0.8964628311940206,-0.88971649350332,-0.21005705337953462
2132.0,-0.896566992309744,-0.8897482031694065,-0.21388282121597813
2130.0,-0.8973757557042032,-0.8905409551019168,-0.21654923098520207
2128.0,-0.8984091646521162,-0.8915862551005665,-0.21843887063010448
2126.0,-0.8992655857772736,-0.8924496281442231,-0.22019186701550236
2124.0,-0.8997327563039825,-0.8929015524584911,-0.22213114304440496
2122.0,-0.8997370622809422,-0.8928891411727986,-0.22354743261072157
2120.0,-0.8993055328570282,-0.8924602458969567,-0.2238662830433178
2118.0,-0.8985250314014461,-0.8916860470764625,-0.22370818939805218
2116.0,-0.8974641820211209,-0.8906236939690706,-0.2235320497783516
2114.0,-0.8961775671982917,-0.8893127617275357,-0.22391669784347493
2112.0,-0.8947358443065175,-0.8877905818475696,-0.22595926829960328
2110.0,-0.893183900526604,-0.8860948889823986,-0.22978349031902867
2108.0,-0.8915210222391501,-0.8842310362188032,-0.23510202826873253
2106.0,-0.8897377807387572,-0.8822157399511746,-0.24119779463081414
2104.0,-0.8878495915997963,-0.8800749612239939,-0.2477508253895638
2102.0,-0.8858707273087585,-0.8778247227695525,-0.2546891493909115
2100.0,-0.8837980949685242,-0.875502892680456,-0.2606651698720638
2098.0,-0.8816508370691917,-0.8731382739342346,-0.2653893065783791
2096.0,-0.8794549542240432,-0.8707721309143676,-0.2685593086039875
2094.0,-0.8772314604859288,-0.8684256856985922,-0.2703097713492966
2092.0,-0.8750113833841606,-0.8661277149831608,-0.27064913185991857
2090.0,-0.8727783554437647,-0.8638579115730333,-0.26972999529980607
2088.0,-0.8704718821547879,-0.8615593402554933,-0.2675640103452379
2086.0,-0.8680605655599922,-0.8592051145471175,-0.26395633622584386
2084.0,-0.8655540970189431,-0.856796813533538,-0.25909795740525293
2082.0,-0.8629745189686708,-0.8543152052473266,-0.2542082818476682
2080.0,-0.8602863071998481,-0.8517294837215253,-0.24905072867872027
2078.0,-0.8574395808526323,-0.8490093122048609,-0.2430906346857911
2076.0,-0.8543983650770139,-0.846105044529071,-0.2367904214300211
2074.0,-0.8511336393063551,-0.8429759264721022,-0.23046112854143108
2072.0,-0.8475999090349211,-0.8395887619606064,-0.22368535728874445
2070.0,-0.8437887220269993,-0.8359230120606888,-0.2167262804292233
2068.0,-0.8397217724827751,-0.8319828495301061,-0.2100008550172714
2066.0,-0.8353339781976281,-0.8277197134558605,-0.20313839526165023
2064.0,-0.8304568940074846,-0.8229912890567481,-0.19565088151024132
2062.0,-0.8250385294766349,-0.817729956433368,-0.187944779995665
2060.0,-0.8191325844335383,-0.8119588849036509,-0.18061185355103013
2058.0,-0.8126663146863444,-0.8055984525524401,-0.17373876506417368
2056.0,-0.8055056585406257,-0.7985269246409834,-0.16700309289101448
2054.0,-0.7975007599898181,-0.7905965669322079,-0.16026823815356642
2052.0,-0.7884806310636641,-0.7816157038490135,-0.15397836783573113
2050.0,-0.7782291775474256,-0.7713289942680429,-0.14892061051351235
2048.0,-0.7663977196343279,-0.7593693767160751,-0.14516282349666695
2046.0,-0.7527712402589178,-0.7455114717597409,-0.14266732416872266
2044.0,-0.7371459293109532,-0.7295830473921591,-0.14065705486904886
2042.0,-0.7194999862550461,-0.7115773362958026,-0.1388572221483162
2040.0,-0.7002086337169456,-0.6918853443425691,-0.13725998764281333
2038.0,-0.6802291620534584,-0.6715497943703994,-0.13499899947346872
2036.0,-0.6606943282422637,-0.6517684519921739,-0.13165997225982404
2034.0,-0.6426009538417535,-0.6335780713835942,-0.12716670600925437
2032.0,-0.6267537045450245,-0.6177732627896275,-0.12197456353872123
2030.0,-0.6135219475001648,-0.6046910680456146,-0.1165344293391499
2028.0,-0.6027446324976471,-0.5941401643386506,-0.1110662796225284
2026.0,-0.5937423804075397,-0.5854213842817514,-0.10555852157858084
2024.0,-0.5855060834292669,-0.5774881677509157,-0.10018409587956043
2022.0,-0.5769286247170701,-0.5691743864201028,-0.09539072481655302
2020.0,-0.5669779691288196,-0.5594038734529524,-0.09145855912727388
2018.0,-0.5546334132722732,-0.5471346378017954,-0.08846640067649017
2016.0,-0.5392593247994327,-0.5317370743791975,-0.08632069705735845
2014.0,-0.5212506522050692,-0.5136591346330914,-0.0844882914964067
2012.0,-0.5018054654318587,-0.4941404724063653,-0.08263199672954394
2010.0,-0.48242020590791623,-0.47467562942143593,-0.08097915769424137
2008.0,-0.4645573460772793,-0.4567440553481217,-0.07955846448940315
2006.0,-0.4492244216387684,-0.4413753529882525,-0.07824343135146763
2004.0,-0.4366725769858619,-0.4288569796317654,-0.07666538023485112
2002.0,-0.42657981387226007,-0.41887011843041433,-0.07472693542366653
2000.0,-0.41842271615122684,-0.4108269673905955,-0.07296855680992545
1998.0,-0.4118263622601869,-0.40433742768169534,-0.07146758449946099
1996.0,-0.4068839824290086,-0.39946573680658043,-0.07046315804459172
1994.0,-0.40391730267653836,-0.39650852440810036,-0.07017369572965437
1992.0,-0.4024153491417999,-0.39506602998035784,-0.06957667336119804
1990.0,-0.40142443584895193,-0.39421567136422564,-0.06838745572437009
1988.0,-0.4004439786856101,-0.3934013380366414,-0.06700774187535953
1986.0,-0.39926737844255944,-0.39237744451484213,-0.0657021982016264
1984.0,-0.3977370467786882,-0.3909787230563494,-0.0645253580149351
1982.0,-0.39594080369162715,-0.38928833220341036,-0.06354257210682747
1980.0,-0.3940647018546832,-0.38753492980215853,-0.06237527832876466
1978.0,-0.3923760455652978,-0.38596999456765146,-0.06120812418181065
1976.0,-0.3912531950251074,-0.3849077704779511,-0.06070450174339772
1974.0,-0.3911696870957897,-0.3847900143696732,-0.06122714559004679
1972.0,-0.39255193729115295,-0.38607911049868354,-0.062467334058322936
1970.0,-0.3956906477192943,-0.38911463633028853,-0.0639449873349898
1968.0,-0.4004100931832973,-0.39381173583504525,-0.06478147061901363
1966.0,-0.40579330640576555,-0.39930372788602647,-0.06445698537844997
1964.0,-0.4108225039091945,-0.4044982628387102,-0.06355962959903011
1962.0,-0.41502837030476913,-0.4088318031363988,-0.06291637285157337
1960.0,-0.4179908484943315,-0.41182889182037097,-0.06307648399779846
1958.0,-0.41923309125316505,-0.41299153005015,-0.06423968732578174
1956.0,-0.41861398375063363,-0.4122374879887743,-0.06577743887858346
1954.0,-0.4164004847806684,-0.4099029003843466,-0.0670074842492161
1952.0,-0.41329809335086837,-0.406705289587855,-0.06787266054928519
1950.0,-0.41020097749533946,-0.40353264791232013,-0.06850259997818037
1948.0,-0.40780859056213464,-0.40108956558574366,-0.06890134850194098
1946.0,-0.4064226018434039,-0.39968508682002707,-0.06901324403046213
1944.0,-0.40588676738512897,-0.3991926353843813,-0.0685484759297046
1942.0,-0.4052323192509755,-0.39869421341829325,-0.06706802102648196
1940.0,-0.4036577035069911,-0.3973454094257695,-0.06496399487305839
1938.0,-0.4018014975766662,-0.39570299924976965,-0.06291439308647179
1936.0,-0.40009357013278,-0.39421228015690823,-0.060740291012647
1934.0,-0.39837450180368483,-0.39274417966914693,-0.05818276430243636
1932.0,-0.3964739727174983,-0.39113129765106913,-0.05524436190954638
1930.0,-0.39427382650186926,-0.3892843536237884,-0.05162189819628868
1928.0,-0.3915166582692354,-0.38694298047981696,-0.04730482812516316
1926.0,-0.38783579804431556,-0.3836674344712988,-0.04300540084942306
1924.0,-0.3824768291526214,-0.37866977081524117,-0.03905124039439942
1922.0,-0.3743789757038717,-0.3709193797333662,-0.03514855357794314
1920.0,-0.36295270849075395,-0.359798286550393,-0.03159336194717334
1918.0,-0.34722917584391033,-0.34433067994334476,-0.02845449282220861
1916.0,-0.32683717295061243,-0.3242187916434944,-0.025098918269071815
1914.0,-0.3031270525608733,-0.30080519815293505,-0.021681098875165457
1912.0,-0.2767852018850533,-0.27473437293527037,-0.018585620044720558
1910.0,-0.24770879476621593,-0.2459367026226017,-0.015539050827885998
1908.0,-0.21679257836664187,-0.21537879948213828,-0.012001346076230018
1906.0,-0.18573276045557566,-0.1848153657740222,-0.007561756356902345
1904.0,-0.15551990666627763,-0.15522706145258788,-0.002350472533847577
1902.0,-0.1264235917828184,-0.1268536288734114,0.0033689980908713376
1900.0,-0.09865674103038222,-0.09985260551934959,0.009166914906827223
1898.0,-0.07237823878772154,-0.07430542653100204,0.014485979757990819
1896.0,-0.04709263162704262,-0.04972301355377416,0.019415802673564905
1894.0,-0.022920575514690948,-0.02627965464052371,0.024393989833040107
1892.0,-0.0011752904702223399,-0.005296639184863181,0.02951851961388982
1890.0,0.018535970466806512,0.013668165709927762,0.03444408050016482
1888.0,0.03687502354754736,0.03126909437277971,0.03929935981162958
1886.0,0.05296202977875834,0.04666931644677347,0.04383295864222014
1884.0,0.06691692206588798,0.060053380529753626,0.04755215288248221
1882.0,0.07944166199482944,0.072122126919645,0.050472973404042554
1880.0,0.09081135672853995,0.08314063455669395,0.05268047697970521
1878.0,0.10118801327201284,0.09328809379385221,0.05406269301953834
1876.0,0.11064052419755199,0.10263654988236341,0.054599335702573866
1874.0,0.11873448291393911,0.11072014565234006,0.05450454401659646
1872.0,0.1243810927734095,0.11645600686461428,0.05372518941467337
1870.0,0.1264806367273228,0.11873705043089475,0.05238406204714198
1868.0,0.12521805417205703,0.11764526613961662,0.051360434029800776
1866.0,0.12071928073528844,0.11332965891304209,0.05052986536325747
1864.0,0.11161191973684366,0.10452924755541526,0.048970828490697706
1862.0,0.09651463184768208,0.08984243530605572,0.0467735238689223
1860.0,0.07549926251685954,0.06922468251282439,0.04478919965384134
1858.0,0.049683493979642876,0.04370651058535032,0.04364808001900461
1856.0,0.020549392534149308,0.014743213299658293,0.043551920926673676
1854.0,-0.01014569386318529,-0.015914539739633644,0.04456667976968013
1852.0,-0.040395085693304425,-0.04627345015747213,0.04680553899898168
1850.0,-0.06844382609358275,-0.07459717042807194,0.05042318472424344
1848.0,-0.09329001894338647,-0.09983544247149861,0.05498937550616668
1846.0,-0.11520983106836251,-0.12225369967553401,0.06041833496370917
1844.0,-0.13351442735704613,-0.14144948752685704,0.06948983592646481
1842.0,-0.14473512996979532,-0.15386947161446812,0.08145152130087344
1840.0,-0.14998814833684793,-0.16031633641661186,0.09291625755586569
1838.0,-0.1522632136139521,-0.16387924236327878,0.10446645563889062
1836.0,-0.15117518162767127,-0.16435686815154874,0.11754968971225202
1834.0,-0.1464053263187502,-0.16139468756792938,0.1314316623760639
1832.0,-0.13892543254333659,-0.15597521205999684,0.14557612472642814
1830.0,-0.12783968778321092,-0.1474151623624877,0.16116431287113148
1828.0,-0.1132102613020404,-0.13541797958736793,0.17601379517031704
1826.0,-0.09763865857322984,-0.12194867228462647,0.18640671306418474
1824.0,-0.08140001465908109,-0.10720382650604166,0.19228227019465238
1822.0,-0.06521938252836397,-0.09185876593417154,0.1942004369728686
1820.0,-0.0498849058072973,-0.07676570966532541,0.19272885552603403
1818.0,-0.03457338642248324,-0.061353664146916495,0.18922034263874088
1816.0,-0.0188364238891517,-0.045353306908021467,0.18487890575484578
1814.0,-0.0030102460656558526,-0.029166603100719758,0.1801673087736428
1812.0,0.013175648340014851,-0.012582476091503543,0.17533626616736808
1810.0,0.03069738547683596,0.005089823305587596,0.1721033027429902
1808.0,0.04954618772316231,0.02336705655687299,0.17317576476385033
1806.0,0.06906845181034113,0.04126180720111933,0.1797944047141661
1804.0,0.08900889688518068,0.05844692478749525,0.19131657314108394
1802.0,0.10941834471424275,0.0753208562993529,0.20530686900467862
1800.0,0.12914152279435615,0.09187535618084637,0.2170410768047881
1798.0,0.14537848005746992,0.10658933690298791,0.22247606844715143
1796.0,0.1562261928501489,0.11781333100266439,0.22094033791935724
1794.0,0.16157646148906432,0.12548966419396437,0.21177250583692883
1792.0,0.16284109955031603,0.13139647542518887,0.1930340872389931
1790.0,0.16281471809451653,0.13695241289990354,0.16877018616851822
1788.0,0.16233623075639586,0.14126793821940817,0.14544903403455425
1786.0,0.1611331041522094,0.143902048089848,0.124732160003209
1784.0,0.1601941156763342,0.14578063638978067,0.10869947667972756
1782.0,0.15995562600617413,0.1472846138003133,0.09900894401869018
1780.0,0.15994417782233789,0.14818933106864413,0.09496863376774475
1778.0,0.15958532231795747,0.14809721087383282,0.09587134275524051
1776.0,0.15733239135661406,0.1457303430109119,0.09964187617887961
1774.0,0.15184986750688598,0.13976329698642237,0.10678727406113121
1772.0,0.1451834295564319,0.13176970967227605,0.1231658296407704
1770.0,0.14179613306116562,0.1263747539507646,0.14861330024898708
1768.0,0.14150130609418124,0.12397989035373029,0.1770717565444895
1766.0,0.14253894640998743,0.12291871805563866,0.20683087721883478
1764.0,0.1447669732237548,0.12307356964070507,0.23648693119496955
1762.0,0.1493535860548279,0.1254115553449885,0.2686109267241044
1760.0,0.1577774404119496,0.13149435038404134,0.3028797750002128
1758.0,0.16971247702865988,0.14127030784448727,0.33469910478688764
1756.0,0.18450357861011982,0.15402786897407142,0.3637627005255039
1754.0,0.20062849596435992,0.1683771063755494,0.3866858967064943
1752.0,0.21809309354823042,0.18430294290266,0.40212822524480285
1750.0,0.23979457351417932,0.20435454175219125,0.41753349057163774
1748.0,0.26536994019461735,0.2281834450249452,0.43612231866257956
1746.0,0.29162725441673665,0.25286100467794415,0.4523594698571948
1744.0,0.31717473471370644,0.27714827921732604,0.4614725965937177
1742.0,0.3424680691269105,0.3015590172558752,0.46306314420996697
1740.0,0.3690934504162967,0.3276182280648632,0.4602431188087819
1738.0,0.3943077637228935,0.3525952304506829,0.4532306835084172
1736.0,0.4158411389002426,0.3743777892502321,0.4372286419685445
1734.0,0.44210355169383275,0.40119023860164993,0.4189751034389755
1732.0,0.4745346599167288,0.43385892286172373,0.41334270324071626
1730.0,0.5046419813113707,0.4641590226274383,0.41094541149183306
1728.0,0.5331961055214621,0.49326212874232456,0.40298983426393886
1726.0,0.5607620936327586,0.5215805211540514,0.39126112875614966
1724.0,0.5882718009850887,0.5500511858401159,0.37744579462730216
1722.0,0.6146098471844601,0.5773399320675601,0.3634445643411284
1720.0,0.63791466906138,0.6015622691143194,0.3475683750180991
1718.0,0.6645041226009901,0.6292369938967105,0.3308289528714988
1716.0,0.7002444745129404,0.6659623127265091,0.3229456402768265
1714.0,0.737566002995798,0.7036430913816805,0.3253965984723951
1712.0,0.7712859688426292,0.7374433058382329,0.32822133934580766
1710.0,0.802704306948754,0.7691332422181256,0.32669401499870304
1708.0,0.8336664269802927,0.8007299579691609,0.32026497932935416
1706.0,0.8668606740911032,0.8350296574349542,0.3096944344397794
1704.0,0.8999298115642705,0.8695292448351696,0.295571135741507
1702.0,0.9312890666959062,0.9026971622328808,0.27530283422726987
1700.0,0.9694119402438368,0.9431404290433023,0.25138283595246774
1698.0,1.0137735806287984,0.9898175231938204,0.23078558530816864
1696.0,1.0600346287890001,1.038270157335529,0.21247406130433497
1694.0,1.1063491860032924,1.0864262282733574,0.19615141466285863
1692.0,1.1460681975005358,1.127536524503993,0.1817497782526478
1690.0,1.1812414139035068,1.1643792937597708,0.1642610424625512
1688.0,1.2120065203742072,1.1971047220807098,0.1440754746377319
1686.0,1.2379411684946018,1.2250477906517225,0.12322635682572489
1684.0,1.2697165174750833,1.2590243210192342,0.10282895344132609
1682.0,1.304657650994845,1.2954068904503193,0.09102094739356914
1680.0,1.3316317316969277,1.3231047329849341,0.08503295178695498
1678.0,1.3515038992876445,1.3436574291289376,0.07879267203143507
1676.0,1.3694779825185877,1.362252651449116,0.07325656501932795
1674.0,1.3884035500339735,1.3814002345370453,0.07202508899459137
1672.0,1.4053422171608996,1.3981484061871088,0.07474826955431106
1670.0,1.4219792202452712,1.4143359404520084,0.08037726828173125
1668.0,1.4428069388738696,1.4342014180881153,0.0922356431555301
1666.0,1.461687243270061,1.4517078934081977,0.10818787033708396
1664.0,1.4773786891325333,1.4659048340774397,0.12539991593701888
1662.0,1.494228973068348,1.4809399110326498,0.14698271523763531
1660.0,1.5111850363815518,1.4959699025393165,0.17017140455775118
1658.0,1.5241417871447436,1.507398700478871,0.18859955307516338
1656.0,1.530276994271047,1.5126417100079494,0.1994174797715989
1654.0,1.53398841344282,1.5154233161695623,0.2104011807841918
1652.0,1.5464304838167096,1.5255925822752423,0.23910676371268413
1650.0,1.5630744800563499,1.5393083829597278,0.276505514832328
1648.0,1.574327446010228,1.5480983166096167,0.3073302330278542
1646.0,1.5863368027321496,1.557790252710735,0.3383835662849031
1644.0,1.6006523145377354,1.5701110538095386,0.3658234072556031
1642.0,1.6123393384149725,1.580363662160742,0.3848807196610392
1640.0,1.6195108068488717,1.5866411385416876,0.3973624701908293
1638.0,1.6220264928115342,1.5889080954492327,0.4017670200318474
1636.0,1.6238210389920689,1.5909868111545826,0.3990606626964219
1634.0,1.6299230580436999,1.5973056463760358,0.39669423356956185
1632.0,1.6362373329308824,1.603897888658836,0.39153094931826804
1630.0,1.6375203348841907,1.6063248877549934,0.3742121865274097
1628.0,1.6346163200489852,1.6054502528071477,0.3445323688645616
1626.0,1.6298481697187583,1.603055174217047,0.3098164134891173
1624.0,1.623511774456685,1.5996020093408638,0.2682572878291454
1622.0,1.6170394304736309,1.5967588377177424,0.21902986185871962
1620.0,1.6103687951568895,1.5939374887190683,0.17163578521605777
1618.0,1.5992244915740241,1.5872696393472205,0.12060262745311344
1616.0,1.584612629631087,1.5778859602083697,0.06473700488077554
1614.0,1.5741219005439568,1.5718484989893555,0.021080490092317748
1612.0,1.563618921367612,1.5652207702770091,-0.014452592538717631
1610.0,1.5492209368119925,1.5547488155624551,-0.048494941295200135
1608.0,1.5328061233654886,1.542201709215758,-0.0801037590655614
1606.0,1.516244657685715,1.5293878818226567,-0.10922505705641265
1604.0,1.4993450832793564,1.5162562475645287,-0.13730366497821994
1602.0,1.4815900461457117,1.5022822673835854,-0.16427988948056682
1600.0,1.463610467067554,1.4878919030442386,-0.18881326768383722
1598.0,1.4453971442419031,1.4730295676858185,-0.2107685314077229
1596.0,1.4263601827972534,1.4572655222794317,-0.23135178539632398
1594.0,1.4065593074837248,1.4408030598218664,-0.25166454322470033
1592.0,1.3867113447539214,1.4243285926072566,-0.27153988122185935
1590.0,1.3669041979947056,1.4079760283270362,-0.2909357635773072
1588.0,1.3468953886660202,1.3916269591159673,-0.31021727408677435
1586.0,1.3264585456575912,1.3751686882881182,-0.329828606843394
1584.0,1.305348807062041,1.3584647120705784,-0.3502776767679321
1582.0,1.2839551601491446,1.3418468888554151,-0.3711228546672944
1580.0,1.2627806266616688,1.325561895449695,-0.39112261962572487
1578.0,1.2395245447810899,1.3076889235981046,-0.41091969559468444
1576.0,1.214045231598623,1.2883232064347785,-0.42931992919056483
1574.0,1.195314284231708,1.2746574135208146,-0.44285973345939567
1572.0,1.1814623221031118,1.2644242344268082,-0.4526352763277986
1570.0,1.1649304602001074,1.2510571139796036,-0.45995472000283705
1568.0,1.1495029174123297,1.238134344899309,-0.46439311337056394
1566.0,1.1384187296008714,1.2288452661028588,-0.46795634270515585
1564.0,1.1277589286461043,1.219852880105409,-0.4719724610687396
1562.0,1.1146428950378215,1.2088076428436751,-0.47877053485601334
1560.0,1.094396736581699,1.1916169680977284,-0.4887004942335458
1558.0,1.076844427606077,1.1767319983154392,-0.4952921784937544
1556.0,1.0771693444972616,1.177908434981142,-0.49992419674739624
1554.0,1.0791007930323857,1.1799989095022592,-0.503328589429556
1552.0,1.0781787437132344,1.1789129007713621,-0.5068037467454222
1550.0,1.0767207275050468,1.1767432352682925,-0.5100514639009408
1548.0,1.075262013691655,1.1742644839290957,-0.5136976834006353
1546.0,1.0726906635489348,1.1706924333161532,-0.518251613055394
1544.0,1.0677916837175512,1.1648107033907587,-0.5231612546306125
1542.0,1.0620713520052398,1.1580967420487922,-0.5289012787861622
1540.0,1.0628132588854033,1.1576623156290888,-0.5382126754731429
1538.0,1.0731223388158715,1.1663836936512761,-0.5477357508948885
1536.0,1.0837762768625228,1.1754889361920928,-0.5533221297817392
1534.0,1.0914717278708401,1.1817883117364745,-0.5593696277201131
1532.0,1.0992987799114196,1.1878558460159012,-0.5649902150953362
1530.0,1.1058780837913458,1.1922645944096402,-0.5669622991282146
1528.0,1.108715581267635,1.1924323398388947,-0.5650712347540872
1526.0,1.1085772275752956,1.1888739002158877,-0.5584281063360752
1524.0,1.10650534803857,1.182917725606477,-0.5472824771684532
1522.0,1.103879769220461,1.175527469914334,-0.5298387192134856
1520.0,1.1043330461447103,1.1704402392400017,-0.506100419989056
1518.0,1.1070986454237701,1.167746546300201,-0.47891402472140826
