wavenumber_cm1,mean_delta,median_delta,hydric_lower_count,hydric_higher_count,269180_minus_269142,242130_minus_247323,242114_minus_269150,242107_minus_247270,242125_minus_247310
2458.0,-0.03022576565887376,-0.06572925645028782,3,2,-0.06580823728319674,0.04290374785321882,-0.08544118082738628,0.02294609841328321,-0.06572925645028782
2456.0,-0.030533189794373028,-0.06580148964188703,3,2,-0.06580148964188703,0.04267713424379749,-0.0845965963884463,0.02284118874758234,-0.06778618593291164
2454.0,-0.030766575123210727,-0.06577255681473937,3,2,-0.06577255681473937,0.04248678600815414,-0.08373424768586912,0.022780811066379636,-0.06959366818997892
2452.0,-0.03093616331480966,-0.06576789761565927,3,2,-0.06576789761565927,0.0423115480712577,-0.08283447477135164,0.022764965242171753,-0.07115495750046685
2450.0,-0.031036375929149963,-0.06580321084416707,3,2,-0.06580321084416707,0.04216457839106891,-0.08191446377312483,0.022811090078154184,-0.072439873497681
2448.0,-0.031060566529214028,-0.06583431710335663,3,2,-0.06583431710335663,0.04204972936744533,-0.08098613221831164,0.02289643769620997,-0.07342855038805718
2446.0,-0.03102032815175342,-0.06578901032599993,3,2,-0.06578901032599993,0.041911154243400306,-0.08004392264457794,0.02295903331528293,-0.07413889534687246
2444.0,-0.03094875867467799,-0.06570497190485214,3,2,-0.06570497190485214,0.04167790803528004,-0.07910034432532043,0.023006023933806352,-0.07462240911230378
2442.0,-0.030851496014417633,-0.06563345103285867,3,2,-0.06563345103285867,0.041444304295644496,-0.07820874606784112,0.02309228149729292,-0.0749518687643258
2440.0,-0.030711730542389227,-0.06559209038421376,3,2,-0.06559209038421376,0.04127534885387618,-0.07732380473210299,0.023208245087529278,-0.07512635153703484
2438.0,-0.03054790167925874,-0.06559462206763844,3,2,-0.06559462206763844,0.041137917376175004,-0.07641075022296118,0.023290274658874344,-0.07516232814074342
2436.0,-0.030379158991348597,-0.06562782197398076,3,2,-0.06562782197398076,0.040988411367228084,-0.07550229214597248,0.023341374282767724,-0.07509546648678556
2434.0,-0.030218209810506602,-0.06564399915933516,3,2,-0.06564399915933516,0.040781400171225446,-0.07467165622223138,0.023393171566417292,-0.07494996540860921
2432.0,-0.030031719187948357,-0.06562926587147389,3,2,-0.06562926587147389,0.040580560756633854,-0.07383755792537672,0.023456797692271714,-0.07472913059179676
2430.0,-0.029809710185247786,-0.06564138897941252,3,2,-0.06564138897941252,0.04041607640532119,-0.07294391371836251,0.02351605578593996,-0.07439538041972504
2428.0,-0.02955862086841976,-0.0656462030417182,3,2,-0.0656462030417182,0.040260897154442254,-0.07200999923574458,0.02355710919420506,-0.07395490841328334
2426.0,-0.02930933108044953,-0.06563901169164565,3,2,-0.06563901169164565,0.04006234710995216,-0.07111008811804798,0.02361690886878698,-0.07347681157129315
2424.0,-0.029055577191401748,-0.06560487678683602,3,2,-0.06560487678683602,0.03990134029683978,-0.07032252914974424,0.02371535021453819,-0.07296717053180646
2422.0,-0.028793489044003362,-0.06559426828778725,3,2,-0.06559426828778725,0.039799085334464746,-0.06956035256696991,0.02385518564674549,-0.07246709534646989
2420.0,-0.028511165013756213,-0.06558926896576911,3,2,-0.06558926896576911,0.03971843054006885,-0.0687511114388002,0.02400166397033776,-0.07193553917461837
2418.0,-0.028219979634935832,-0.06558481802892624,3,2,-0.06558481802892624,0.03964278451412362,-0.0678890375566854,0.02411288325180072,-0.07138171035499186
2416.0,-0.027927483103845276,-0.06558041634612422,3,2,-0.06558041634612422,0.039553668401834274,-0.06701010480857228,0.024182170160605976,-0.07078273292697013
2414.0,-0.02764752562358197,-0.06559066201806552,3,2,-0.06559066201806552,0.03940803798788517,-0.06615263631483659,0.024255830119568556,-0.07015819789246147
2412.0,-0.027362073815029576,-0.06533807790272284,3,2,-0.0655785469713539,0.0392662568977149,-0.06533807790272284,0.024360824133852654,-0.0695208252326387
2410.0,-0.02707429834081765,-0.06454549488343009,3,2,-0.0655062798671473,0.03916192506660665,-0.06454549488343009,0.024470636294857018,-0.06895227831497452
2408.0,-0.02681818904798101,-0.06372918651666915,3,2,-0.06545113880399667,0.039059573982668905,-0.06372918651666915,0.02455452671889513,-0.06852472062080328
2406.0,-0.026607189470046855,-0.06290549444663807,3,2,-0.06544056877239801,0.03892998097706046,-0.06290549444663807,0.024582564820645914,-0.06820242992890457
2404.0,-0.026427992933663623,-0.062129665871690554,3,2,-0.06542070951245083,0.03872772854434259,-0.062129665871690554,0.024557286470196615,-0.06787460429871595
2402.0,-0.026244907111098392,-0.061347130264936434,3,2,-0.06535463333996439,0.03845199016671219,-0.061347130264936434,0.024488007412875046,-0.06746276953017838
2400.0,-0.026032156057193445,-0.060506825217518045,3,2,-0.06525607765583974,0.03817697113692908,-0.060506825217518045,0.024395169218033086,-0.06697001776757161
2398.0,-0.025788196994872337,-0.0596425670187124,3,2,-0.06517735458119778,0.03799800742857795,-0.0596425670187124,0.024328312090064586,-0.06644738289309404
2396.0,-0.025510725346744235,-0.058790185378958304,3,2,-0.06512949915824162,0.037930572651381,-0.058790185378958304,0.024330485898040433,-0.06589500074594268
2394.0,-0.025211939030296282,-0.057969650187958965,3,2,-0.06509016963169612,0.037882506707735075,-0.057969650187958965,0.024388329124751973,-0.06527071116431338
2392.0,-0.024909533599485424,-0.05721235162348659,3,2,-0.06501258550946676,0.03779766125361461,-0.05721235162348659,0.024414950662958068,-0.06453534278104645
2390.0,-0.024647303819498978,-0.05652854850621747,3,2,-0.06492815207088265,0.03765568889880799,-0.05652854850621747,0.024246856548391538,-0.0636823639675943
2388.0,-0.024528515896639604,-0.05598259216457513,3,2,-0.06497617142082901,0.03738657557350522,-0.05598259216457513,0.02357276745195258,-0.06264315892325167
2386.0,-0.024668469591812812,-0.05574203193682181,3,2,-0.06524242776457867,0.03691904104511301,-0.05574203193682181,0.02190896380202867,-0.06118589310480527
2384.0,-0.025215101316346366,-0.056031597749772954,3,2,-0.06590395293748608,0.03625256694185963,-0.056031597749772954,0.018563158656275558,-0.05895568149260799
2382.0,-0.026349782461109906,-0.05556805203332149,3,2,-0.06710521178172058,0.035263203842623936,-0.05711342464359781,0.012774572310466414,-0.05556805203332149
2380.0,-0.028268094855560078,-0.0506664244127375,3,2,-0.06904506405818411,0.033770366416983055,-0.05912071765161975,0.0037213654277579167,-0.0506664244127375
2378.0,-0.031113623157032276,-0.043774214194846284,4,1,-0.0718957416936532,0.031566049832324694,-0.06212957973889677,-0.009334629990089827,-0.043774214194846284
2376.0,-0.03503698573812723,-0.03431925288163562,4,1,-0.07578779109319722,0.028554452856272672,-0.06640147661549323,-0.02723086095658278,-0.03431925288163562
2374.0,-0.04020546857217657,-0.05130280970907308,4,1,-0.08054213321117465,0.024563474980315636,-0.07215554723757633,-0.05130280970907308,-0.021590327683374433
2372.0,-0.04689867190854406,-0.07952684831119439,4,1,-0.08612558208242471,0.019261262310840133,-0.07952684831119439,-0.08355726905009053,-0.004544922409850827
2370.0,-0.055283714029986795,-0.08863147264755256,3,2,-0.09258943587843138,0.012406354379508322,-0.08863147264755256,-0.12496643237777083,0.01736241637431246
2368.0,-0.06517061708860021,-0.09926556024535205,3,2,-0.09960108668844336,0.004044683247499403,-0.09926556024535205,-0.174976102102667,0.04394498034596195
2366.0,-0.07570610839133414,-0.10639145144552486,4,1,-0.10639145144552486,-0.005160813932031161,-0.11049756380330278,-0.22990966747015618,0.0734289546943443
2364.0,-0.08517226164847451,-0.11211280024082426,4,1,-0.11211280024082426,-0.013593770284441531,-0.12041130516448795,-0.2811145832567954,0.10137115070417657
2362.0,-0.09143358021038624,-0.11577830031550462,4,1,-0.11577830031550462,-0.019360857852006808,-0.12685004777884945,-0.3164355769999794,0.12125688189440909
2360.0,-0.09240150267766647,-0.11647171369196019,4,1,-0.11647171369196019,-0.020522649594037157,-0.12777550155552553,-0.324136630491916,0.12689898194510651
2358.0,-0.08660206107083948,-0.11361300954520193,4,1,-0.11361300954520193,-0.015425833099302233,-0.12162981785165261,-0.29682965587021504,0.11448801101217443
2356.0,-0.07474296304273835,-0.10729845371076019,4,1,-0.10729845371076019,-0.004833330502889588,-0.10866839269815243,-0.23890566339257058,0.08599102509068102
2354.0,-0.059932578257881855,-0.09196533012543906,3,2,-0.09852359894370366,0.007990569797764469,-0.09196533012543906,-0.16756110429869375,0.050396572280662744
2352.0,-0.04611685463715447,-0.07619901029024523,3,2,-0.08927648902082419,0.01953639239589311,-0.07619901029024523,-0.10348210575399541,0.018836939483399373
2350.0,-0.03743199883308353,-0.06525989133846144,3,2,-0.08279507543783282,0.026864824155885758,-0.06639361139330235,-0.06525989133846144,0.000423759848293237
2348.0,-0.035894200861769886,-0.06037917853783248,4,1,-0.08173132947130601,0.028914482509641015,-0.06477230855001492,-0.06037917853783248,-0.0015026702593370356
2346.0,-0.04016924979129257,-0.06963190078030124,3,2,-0.08603216328891383,0.027292173446381796,-0.06963190078030124,-0.08396290835268161,0.011488550019052024
2344.0,-0.04547763552411532,-0.0757781832837463,3,2,-0.09224993911956259,0.026559847273664117,-0.0757781832837463,-0.11663911940126725,0.030719216910335412
2342.0,-0.04701828927880758,-0.07795872979564411,3,2,-0.0964514571086248,0.03071424625144581,-0.07795872979564411,-0.13423661573046552,0.042841109989250725
2340.0,-0.04548164018243983,-0.07659366410551494,3,2,-0.09788829544850075,0.03662432817508088,-0.07659366410551494,-0.1344988882885696,0.04494831875530525
2338.0,-0.04441212450565404,-0.07517298719516896,3,2,-0.09722667897387871,0.03683437369219389,-0.07517298719516896,-0.12901508010658191,0.042519750055165506
2336.0,-0.04510123631351241,-0.07516097310206127,3,2,-0.0952186862518416,0.029877628948844492,-0.07516097310206127,-0.12438967504345522,0.03938552388095151
2334.0,-0.04626419276262857,-0.0757002631791639,3,2,-0.09318134231984576,0.022088755434463092,-0.0757002631791639,-0.12139428358607396,0.0368661698374777
2332.0,-0.04644035808459006,-0.07547975775946658,3,2,-0.09182301500377599,0.01825488590441937,-0.07547975775946658,-0.11769848195285149,0.03454457838872438
2330.0,-0.04486392558369197,-0.07350871250804714,3,2,-0.09033539562801995,0.01810827095016765,-0.07350871250804714,-0.10890099924488883,0.030317208512328442
2328.0,-0.04194138095147308,-0.0701476776596619,3,2,-0.08808847791554264,0.01979560688289661,-0.0701476776596619,-0.09505975679049716,0.023793400725439673
2326.0,-0.03906338051911647,-0.06678537297037934,3,2,-0.08569556872968875,0.021654405911466723,-0.06678537297037934,-0.0816573295441283,0.01716696273714735
2324.0,-0.03679799353114528,-0.06383905055316652,3,2,-0.0837166499487052,0.02290374593509137,-0.06383905055316652,-0.0708079292685464,0.011469916179600359
2322.0,-0.03440771422444362,-0.059390405879334196,3,2,-0.08169149499335071,0.02403624011085914,-0.06062839390110275,-0.059390405879334196,0.005635483540710418
2320.0,-0.03140700945933572,-0.04551481169671123,4,1,-0.07920511071871239,0.02567958532117931,-0.0568125794485288,-0.04551481169671123,-0.001182130753905497
2318.0,-0.028377480212083216,-0.03179626326169571,4,1,-0.07658964795591605,0.027463034990528046,-0.053051367117955994,-0.03179626326169571,-0.007913157715376373
2316.0,-0.026022110773284444,-0.02144101484347183,4,1,-0.07440467978740828,0.028809141690026907,-0.05011906823068202,-0.02144101484347183,-0.012954932694887011
2314.0,-0.024382480256223228,-0.01618448009621143,4,1,-0.07279559123632451,0.029675493756355253,-0.048099865546116005,-0.014507958158819445,-0.01618448009621143
2312.0,-0.022976892369298917,-0.0184978684231214,4,1,-0.07145127213593128,0.030416004268438712,-0.04647279226844603,-0.008878533287434598,-0.0184978684231214
2310.0,-0.021492038097840192,-0.020696778098090007,4,1,-0.07014911210173835,0.031236423416303172,-0.04475648154737466,-0.0030942421583011193,-0.020696778098090007
2308.0,-0.020026456827132843,-0.02296189145913874,3,2,-0.06890745871475579,0.032034403550393,-0.042961370446329195,0.0026640329341665048,-0.02296189145913874
2306.0,-0.01877194808367628,-0.025050209056696193,3,2,-0.06781138466244552,0.032701061795698205,-0.041349609688368316,0.007650401193430412,-0.025050209056696193
2304.0,-0.017816375399745565,-0.02665527201270712,3,2,-0.06692046161602683,0.0331314008025867,-0.040069742123228336,0.01143219795064776,-0.02665527201270712
2302.0,-0.017102327752500958,-0.027699453396132112,3,2,-0.06623664255985107,0.033347841996362426,-0.0390033219437238,0.014079937140839771,-0.027699453396132112
2300.0,-0.016510031983473273,-0.028314690281970423,3,2,-0.06569092794648279,0.033465900525682324,-0.0381133068210977,0.016102864606502232,-0.028314690281970423
2298.0,-0.015930250363312436,-0.02852346474286893,3,2,-0.06519725785507302,0.033564883657516864,-0.037411166582443256,0.01791575370630616,-0.02852346474286893
2296.0,-0.015338974555141372,-0.028312459241522037,3,2,-0.06472990615677965,0.03358640100491428,-0.03681310641704294,0.01957419803472349,-0.028312459241522037
2294.0,-0.01475164161632785,-0.027750463952394444,3,2,-0.06432246224512927,0.033482730966181595,-0.036232193281884095,0.021064180431586976,-0.027750463952394444
2292.0,-0.014172146141504948,-0.026903313495947323,3,2,-0.06399758568985658,0.03328103172411434,-0.03564445454880261,0.02240359130296743,-0.026903313495947323
2290.0,-0.013586403286432791,-0.025814986103726234,3,2,-0.0637104453259485,0.033053347694033786,-0.03504911605013783,0.023589183353614818,-0.025814986103726234
2288.0,-0.012987246410123453,-0.024525535538488796,3,2,-0.06341374103948882,0.032841336315249325,-0.034448428573438994,0.02461013678555002,-0.024525535538488796
2286.0,-0.012387678452734141,-0.02303943328965774,3,2,-0.06310041776929887,0.03259826711183389,-0.03390833883535538,0.02551153051880739,-0.02303943328965774
2284.0,-0.011832520955790881,-0.021270675814908158,3,2,-0.0628363634336857,0.03224510117451973,-0.03351943217753228,0.026218765472652006,-0.021270675814908158
2282.0,-0.01135683020247109,-0.01917675704483779,3,2,-0.06266954553478277,0.031795043446843696,-0.033258511259755874,0.02652561938017728,-0.01917675704483779
2280.0,-0.010956245068732561,-0.01686315268863514,3,2,-0.06256065825168955,0.03131334549678555,-0.0330738195852498,0.02640305968512613,-0.01686315268863514
2278.0,-0.010587408786736741,-0.01446076505658711,3,2,-0.06249160984047053,0.030838199451452164,-0.03292123552160353,0.026098367033525305,-0.01446076505658711
2276.0,-0.010202899614115534,-0.012023026862723274,3,2,-0.06243360063453829,0.030339708955518185,-0.032764464833208495,0.0258668853043742,-0.012023026862723274
2274.0,-0.009781788000439606,-0.00959988940789347,3,2,-0.06232960546886657,0.029792080471304994,-0.032615175888558556,0.025843650291815567,-0.00959988940789347
2272.0,-0.009367836717811962,-0.007230608953444406,3,2,-0.062185877574702286,0.029177739872236375,-0.03252395759637794,0.02592352066322845,-0.007230608953444406
2270.0,-0.008959211652953391,-0.004949778455452858,3,2,-0.06200194212122756,0.028548900106572628,-0.032429223560273224,0.026035985765614056,-0.004949778455452858
2268.0,-0.008532290143799592,-0.002741395776576283,3,2,-0.06179503988879187,0.02796487949603188,-0.03225815134744359,0.026168256797781897,-0.002741395776576283
2266.0,-0.008089135818085968,-0.0005624296287545238,3,2,-0.06159953285126318,0.027430901616640524,-0.03204025766070795,0.02632563943365529,-0.0005624296287545238
2264.0,-0.007643322599935743,0.0015973444578183393,2,3,-0.06144415206436171,0.02691043484979394,-0.03176513999427333,0.02648489975134405,0.0015973444578183393
2262.0,-0.007200679978210367,0.0037406499279890593,2,3,-0.06128130367182705,0.026371648471842146,-0.03151075157766514,0.02667635695860915,0.0037406499279890593
2260.0,-0.006786097662092194,0.005792457925431371,2,3,-0.06115527410039878,0.025833136135736456,-0.03129906941820848,0.026898261146978464,0.005792457925431371
2258.0,-0.006413958446011447,0.007682213007000005,2,3,-0.06105988873375545,0.025320311099260806,-0.0311006099851604,0.027088182382597803,0.007682213007000005
2256.0,-0.006060822324343152,0.009375901223482863,2,3,-0.06098625612855091,0.024944435021573508,-0.03092941429183571,0.02729122255361449,0.009375901223482863
2254.0,-0.005726967763642033,0.010888980222085731,2,3,-0.06086634212126307,0.024648870103221254,-0.030828327878755668,0.027521980856501593,0.010888980222085731
2252.0,-0.005435724571720235,0.012294662498299358,2,3,-0.06071964342211933,0.024333839015786785,-0.030774357222293824,0.027686876271725835,0.012294662498299358
2250.0,-0.005204027406206712,0.013668694250227542,2,3,-0.06059413865672747,0.023918099025565298,-0.03073064427098582,0.027717852620886885,0.013668694250227542
2248.0,-0.004998597100521152,0.015018923448256505,2,3,-0.06049173768758054,0.023412951989707942,-0.030626303204221217,0.02769317995123155,0.015018923448256505
2246.0,-0.004780461498058264,0.016373433763592127,2,3,-0.06036195914462572,0.02286985525621399,-0.03044708082898251,0.027663443463510795,0.016373433763592127
2244.0,-0.004551681687391618,0.017753611172152017,2,3,-0.06021963977395395,0.022347009746136792,-0.03023769514456731,0.02759830556327436,0.017753611172152017
2242.0,-0.004368004701692607,0.01901984143370683,2,3,-0.060110625447088006,0.021863611828197405,-0.030084815760991535,0.02747196443771227,0.01901984143370683
2240.0,-0.00428961852722165,0.019963994121545925,2,3,-0.060056096219792354,0.021446147106802815,-0.030040842757024455,0.027238705112359818,0.019963994121545925
2238.0,-0.004331669489988732,0.020457741869360446,2,3,-0.06000193375788543,0.021143465058030664,-0.030108581446026572,0.02685096082657723,0.020457741869360446
2236.0,-0.004467297205224119,0.02056708656957129,2,3,-0.059953270453882546,0.020977455476525075,-0.03021998663585901,0.026292229017524593,0.02056708656957129
2234.0,-0.004669465526626171,0.02043662455832973,2,3,-0.05993300853446604,0.020919932266451835,-0.030351410969837178,0.025580535046390795,0.02043662455832973
2232.0,-0.004907594904488643,0.02024736917348291,2,3,-0.05991397280721189,0.02090076677068442,-0.03056730620790682,0.024795168548508162,0.02024736917348291
2230.0,-0.005141435809617789,0.020148844129431076,2,3,-0.05986418876461885,0.020875773445823476,-0.030897153498860908,0.024029545640136263,0.020148844129431076
2228.0,-0.005362431265175882,0.020139790020816006,2,3,-0.059810046571840525,0.020838250653423707,-0.03127443250131301,0.02329428207303441,0.020139790020816006
2226.0,-0.00559736140659457,0.020074873172925223,2,3,-0.05974321486064915,0.02080790100179708,-0.03165224997127536,0.02252588362422936,0.020074873172925223
2224.0,-0.005881074055391488,0.019838750707114272,2,3,-0.05963451260064501,0.020839788954781113,-0.032081085848816415,0.021631688510608593,0.019838750707114272
2222.0,-0.006250123061700097,0.0193574793240614,2,3,-0.059499467189659816,0.020905966815950472,-0.032556539943703666,0.020541945684851126,0.0193574793240614
2220.0,-0.006701517024838499,0.01861679250370485,2,3,-0.059412411429290435,0.02105621398295998,-0.03308172188228342,0.01931354170071653,0.01861679250370485
2218.0,-0.007209375396221018,0.017697329569714926,2,3,-0.05938401471533006,0.021302094770121127,-0.03370610607178115,0.018043819466170063,0.017697329569714926
2216.0,-0.007741044524438867,0.016660979486865624,2,3,-0.05935997407623761,0.021567287145299208,-0.03437727113648403,0.016803755958362476,0.016660979486865624
2214.0,-0.008292772738353582,0.01556746764770811,2,3,-0.05933386414960662,0.021781641256536588,-0.035060301640724933,0.01556746764770811,0.015581193194318943
2212.0,-0.008840510940741541,0.014300969974244682,2,3,-0.059270725183767525,0.021911871769811908,-0.03571965481114059,0.014300969974244682,0.014574983547143816
2210.0,-0.009343481842691936,0.013020182173082318,2,3,-0.05915313101194353,0.021983735096568258,-0.03631036213915839,0.013020182173082318,0.013742166667991662
2208.0,-0.00981598912597148,0.011735531705817093,2,3,-0.05899906233764218,0.021957462962097885,-0.03689721636461274,0.011735531705817093,0.013123338404482543
2206.0,-0.010267351995624629,0.010482126865356212,2,3,-0.05889167063330336,0.02185210043626562,-0.037495468627587014,0.010482126865356212,0.012716151981145396
2204.0,-0.010696901684446458,0.009198451489177306,2,3,-0.058830254284504946,0.021741187644265025,-0.03808660282948484,0.009198451489177306,0.012492709558315163
2202.0,-0.011104806161233261,0.007868023300847793,2,3,-0.05882398042244563,0.021647180584249637,-0.038641139932660606,0.007868023300847793,0.012425885663842506
2200.0,-0.011481026986439135,0.006529168909767402,2,3,-0.05877950974993895,0.02153175488173864,-0.03921400816635767,0.006529168909767402,0.012527459192594903
2198.0,-0.011829032788408921,0.005129260884524256,2,3,-0.058667205892441676,0.021366262880233355,-0.03981291258405262,0.005129260884524256,0.012839430769692073
2196.0,-0.012135681377308227,0.0036761798647546584,2,3,-0.05856030090706832,0.021145187359927098,-0.04037672903436984,0.0036761798647546584,0.013437255830215267
2194.0,-0.012418592017529328,0.0021514592565297086,2,3,-0.05848113162221058,0.020862685167742367,-0.04090996020773352,0.0021514592565297086,0.014283987318025382
2192.0,-0.012680404768774323,0.0005485683620837234,2,3,-0.05843370933902414,0.02058654508935953,-0.04144597104662395,0.0005485683620837234,0.015342543090333227
2190.0,-0.012902433395715862,-0.001057425501281406,3,2,-0.058396360682042125,0.020343841359196202,-0.04199132796076255,-0.001057425501281406,0.016589105806310567
2188.0,-0.013079543913271884,-0.0026269232323313796,3,2,-0.05833060149983138,0.020071975815818432,-0.042502850674925985,-0.0026269232323313796,0.017990680024910888
2186.0,-0.013213102680472821,-0.004176845311139599,3,2,-0.0582493666775491,0.01975262793422694,-0.04295290041581379,-0.004176845311139599,0.019560971067911437
2184.0,-0.013297801554448352,-0.005714223957932196,3,2,-0.05813964285082329,0.019388655349527162,-0.04337176564345668,-0.005714223957932196,0.02134796933044325
2182.0,-0.013335975559431446,-0.007182920403725368,3,2,-0.057997513879306295,0.018987340874453862,-0.04377855475495196,-0.007182920403725368,0.023291770366372533
2180.0,-0.013304431522081495,-0.008509550064914495,3,2,-0.057842773655082835,0.018591388754178984,-0.044107452840275396,-0.008509550064914495,0.02534623019568627
2178.0,-0.013219305478882393,-0.009759295035124627,3,2,-0.05770318160867505,0.018203407193604915,-0.04435399491504011,-0.009759295035124627,0.027516536970822902
2176.0,-0.013103952005014885,-0.010998055140229224,3,2,-0.05758415594194477,0.01781712726006346,-0.044597702582887866,-0.010998055140229224,0.029843026379923976
2174.0,-0.012961317159433583,-0.012167908295264152,3,2,-0.05751460578595857,0.01744252550588632,-0.04484863609897982,-0.012167908295264152,0.03228203887714831
2172.0,-0.012814279714562126,-0.013240356814521848,3,2,-0.057450776760403555,0.017069500958944883,-0.045107994999533774,-0.013240356814521848,0.03465822904270366
2170.0,-0.012682375936324309,-0.014212733656501775,3,2,-0.05740075700368319,0.016683633606085047,-0.045340073462276864,-0.014212733656501775,0.03685805083475524
2168.0,-0.012569567127025439,-0.015083280303096469,3,2,-0.0574025722039494,0.016272443907374923,-0.04550508956335486,-0.015083280303096469,0.038870662527898614
2166.0,-0.012476010732927057,-0.015912853863501164,3,2,-0.05742423963826049,0.015791208615752228,-0.04559472525165531,-0.015912853863501164,0.04076055647302945
2164.0,-0.01236799451571866,-0.016748926237052375,3,2,-0.057402279755084384,0.015233517076116754,-0.045577296633088404,-0.016748926237052375,0.042655012970515105
2162.0,-0.012211541372034507,-0.01748799225430342,3,2,-0.05734833184204946,0.014666614448179738,-0.04551415431383388,-0.01748799225430342,0.044626157101834485
2160.0,-0.011998435843945155,-0.018083971689849765,3,2,-0.05725121849192416,0.0140779943114967,-0.04545117080903083,-0.018083971689849765,0.04671618745958228
2158.0,-0.01173003241921795,-0.018604904852914883,3,2,-0.05713802180549421,0.013512245371658294,-0.04538589860638087,-0.018604904852914883,0.04896641779704192
2156.0,-0.011416134161025649,-0.019064804412565972,3,2,-0.05706722014054255,0.01293549255348414,-0.04525873112395273,-0.019064804412565972,0.051374592318448875
2154.0,-0.011082576472803796,-0.019419749087943416,3,2,-0.05703488109219501,0.012335422911794014,-0.04505436495997617,-0.019419749087943416,0.0537606898643016
2152.0,-0.010756400393297038,-0.019638102331873353,3,2,-0.057064751116430834,0.011706295051908677,-0.04483656954499504,-0.019638102331873353,0.05605112597490536
2150.0,-0.010478006720332566,-0.019809874047883147,3,2,-0.057081404542486,0.011101242526991406,-0.04464694071757547,-0.019809874047883147,0.05804694317929038
2148.0,-0.010266627589311295,-0.01994598123730451,3,2,-0.05705733359468812,0.010541156454667244,-0.04445152325911006,-0.01994598123730451,0.05958054368987897
2146.0,-0.01012861946749637,-0.01998338657572374,3,2,-0.05701960023664043,0.0099511706028943,-0.04420090027121726,-0.01998338657572374,0.060609619143205284
2144.0,-0.010059112509268008,-0.020002908085527626,3,2,-0.056983916721275896,0.009284435423186577,-0.04385306597466698,-0.020002908085527626,0.061259892811943883
2142.0,-0.01002879297492414,-0.020053038674427426,3,2,-0.05691746893107785,0.008619521754782533,-0.04342913429409456,-0.020053038674427426,0.06163615527019661
2140.0,-0.010024240154765685,-0.020098435783989066,3,2,-0.05686677411230556,0.00806953444079006,-0.043000433306519925,-0.020098435783989066,0.06177490798819607
2138.0,-0.010108854902517384,-0.02018698414042408,3,2,-0.05684651281290143,0.007623636599130901,-0.042689717847664954,-0.02018698414042408,0.061555303689272645
2136.0,-0.01035191890316951,-0.020440255221623738,3,2,-0.05685556137067782,0.007283615276723054,-0.042517891611451364,-0.020440255221623738,0.06077049841118232
2134.0,-0.010781609207600563,-0.020936877017618705,3,2,-0.05688992467292375,0.007111088852918224,-0.0424372303778372,-0.020936877017618705,0.05924489717745862
2132.0,-0.011401384121204661,-0.021693496015524505,3,2,-0.05695804028640017,0.007146691201758704,-0.042469791255252964,-0.021693496015524505,0.05696771574939563
2130.0,-0.012149947967769848,-0.02261114406216025,3,2,-0.05704928633769135,0.007305634224537116,-0.04258666575045977,-0.02261114406216025,0.05419172208692502
2128.0,-0.01292519837187427,-0.023476398594257875,3,2,-0.057183408247660106,0.007491204685803998,-0.04271621162100292,-0.023476398594257875,0.051258821917745556
2126.0,-0.013662871192833182,-0.024189671248152633,3,2,-0.057387010489737045,0.007642794358123761,-0.04282697743303798,-0.024189671248152633,0.04844650884863799
2124.0,-0.014319260995240168,-0.02474959678568167,3,2,-0.0576313440507189,0.007739617286099065,-0.04292824437079468,-0.02474959678568167,0.04597326294489534
2122.0,-0.014846837585629925,-0.025147105793013158,3,2,-0.05781578855250047,0.0077543224431829705,-0.04296263947321877,-0.025147105793013158,0.0439370234473998
2120.0,-0.015236923155194404,-0.025404764835864513,3,2,-0.05792927796852254,0.007662728191113577,-0.042856848236298095,-0.025404764835864513,0.04234354707359955
2118.0,-0.015534570570137518,-0.025614776422450802,3,2,-0.05802107849010729,0.0074458373522944266,-0.042662581503360664,-0.025614776422450802,0.04117974621293674
2116.0,-0.01575934888085062,-0.025872566717791146,3,2,-0.058126895132807666,0.0071782015240141606,-0.042428786770567606,-0.025872566717791146,0.04045330269289915
2114.0,-0.015929803643583474,-0.02626861077808673,3,2,-0.058223737774385276,0.006929337092082766,-0.042180741241138575,-0.02626861077808673,0.04009473448361045
2112.0,-0.01608490553418491,-0.026864677976543128,3,2,-0.05828535487141784,0.0067016328371359846,-0.04196354691971915,-0.026864677976543128,0.03998741925961957
2110.0,-0.016243725326807668,-0.02768167673303723,3,2,-0.05830258079787254,0.006499145528978012,-0.041852301115013923,-0.02768167673303723,0.04011878648290734
2108.0,-0.016421835425700925,-0.028732907614211323,3,2,-0.058379617469584866,0.006346046358431279,-0.04180615064425919,-0.028732907614211323,0.04046345224111947
2106.0,-0.016596237052734653,-0.03003160144384398,3,2,-0.05846962524819521,0.00625684570069307,-0.0417512604923328,-0.03003160144384398,0.04101445622000566
2104.0,-0.016753959255719784,-0.031466034779974894,3,2,-0.05853371553003006,0.006137208155260754,-0.04166664127147035,-0.031466034779974894,0.04175938714761562
2102.0,-0.01689782345351898,-0.032876986784518,3,2,-0.05853941082924663,0.005939664983493631,-0.04163279461326996,-0.032876986784518,0.04262040997594607
2100.0,-0.017002164189567882,-0.03420146889785869,3,2,-0.05858319494235609,0.005768631759135334,-0.04160786616299739,-0.03420146889785869,0.043613077296237424
2098.0,-0.017084249304997502,-0.035468419527855954,3,2,-0.058722805260174704,0.0056651442479564995,-0.04158822291079056,-0.035468419527855954,0.04469305692587722
